销售日期,单品编码,单品名称,分类编码,分类名称,正常销量(千克),打折销量(千克),总销量(千克),正常销售单价(元/千克),打折销售单价(元/千克),平均销售单价(元/千克),批发价格(元/千克),成本加成率,损耗率(%)
2021-04-20,102900011016701,芜湖青椒(1),1011010504,辣椒类,42.696,0.0,42.696,6.0,0.0,6.0,4.2,0.4285714285714285,5.7
2021-04-20,102900005115762,苋菜,1011010101,花叶类,17.811,0.0,17.811,3.4,0.0,3.4,2.58,0.317829457364341,18.52
2021-04-20,102900005115908,菜心,1011010101,花叶类,7.491,0.0,7.491,7.0,0.0,7.0,4.14,0.6908212560386475,13.7
2021-04-20,102900005118817,菠菜,1011010101,花叶类,3.2840000000000003,0.0,3.2840000000000003,8.0,0.0,8.0,4.44,0.8018018018018016,18.51
2021-04-20,102900011000328,螺丝椒,1011010504,辣椒类,10.362,0.0,10.362,8.0,0.0,8.0,5.05,0.5841584158415842,10.18
2021-04-20,102900005116714,西兰花,1011010201,花菜类,16.655,0.0,16.655,8.0,0.0,8.0,5.98,0.3377926421404681,9.26
2021-04-20,102900005116509,青茄子(1),1011010501,茄类,3.184,0.0,3.184,9.0,0.0,9.0,5.4,0.6666666666666665,5.01
2021-04-20,102900005118824,高瓜(1),1011010402,水生根茎类,0.835,0.0,0.835,12.0,0.0,12.0,5.94,1.02020202020202,29.25
2021-04-21,102900005115823,上海青,1011010101,花叶类,9.248,0.0,9.248,6.0,0.0,6.0,4.06,0.4778325123152711,14.43
2021-04-21,102900005115984,云南油麦菜,1011010101,花叶类,10.988,0.0,10.988,6.0,0.0,6.0,4.38,0.3698630136986301,12.81
2021-04-21,102900005115779,云南生菜,1011010101,花叶类,19.044,0.0,19.044,7.0,0.0,6.999999999999999,4.64,0.5086206896551724,15.25
2021-04-21,102900005116899,净藕(1),1011010402,水生根茎类,12.076,0.0,12.076,10.0,0.0,10.0,7.2,0.3888888888888888,5.54
2021-04-21,102900011008164,奶白菜,1011010101,花叶类,17.381,0.0,17.381,2.0,0.0,2.0,1.57,0.2738853503184713,15.68
2021-04-21,102900005118831,娃娃菜,1011010101,花叶类,7.0,0.0,7.0,5.9,0.0,5.9,3.86,0.528497409326425,2.48
2021-04-21,102900011013274,白玉菇(袋),1011010801,食用菌,2.0,0.0,2.0,4.9,0.0,4.9,2.88,0.7013888888888891,6.57
2021-04-21,102900005115786,竹叶菜,1011010101,花叶类,11.571,0.0,11.571,6.0,0.0,6.0,4.23,0.4184397163120566,13.62
2021-04-21,102900005116257,紫茄子(2),1011010501,茄类,17.128,0.0,17.128,6.0,0.0,6.0,4.75,0.2631578947368421,6.07
2021-04-21,102900011016701,芜湖青椒(1),1011010504,辣椒类,34.1,0.0,34.1,6.0,0.0,6.0,4.12,0.4563106796116504,5.7
2021-04-21,102900005115762,苋菜,1011010101,花叶类,16.568,0.0,16.568,3.4,0.0,3.4,2.56,0.3281249999999999,18.52
2021-04-21,102900005115908,菜心,1011010101,花叶类,3.2960000000000003,0.0,3.2960000000000003,7.0,0.0,7.0,4.13,0.6949152542372882,13.7
2021-04-21,102900005118817,菠菜,1011010101,花叶类,6.444,0.0,6.444,8.0,0.0,8.0,4.43,0.8058690744920994,18.51
2021-04-21,102900011000328,螺丝椒,1011010504,辣椒类,7.996,0.0,7.996,8.0,0.0,8.0,5.11,0.5655577299412915,10.18
2021-04-21,102900005116714,西兰花,1011010201,花菜类,19.398,0.0,19.398,8.0,0.0,8.0,5.77,0.3864818024263433,9.26
2021-04-21,102900005116509,青茄子(1),1011010501,茄类,2.828,0.0,2.828,9.0,0.0,9.0,5.4,0.6666666666666665,5.01
2021-04-21,102900005118824,高瓜(1),1011010402,水生根茎类,1.002,0.0,1.002,12.0,0.0,12.0,6.08,0.9736842105263158,29.25
2021-04-22,102900005115823,上海青,1011010101,花叶类,9.348,0.0,9.348,6.0,0.0,6.0,4.06,0.4778325123152711,14.43
2021-04-22,102900005115984,云南油麦菜,1011010101,花叶类,10.601,0.0,10.601,6.0,0.0,6.0,4.4,0.3636363636363635,12.81
2021-04-22,102900005115779,云南生菜,1011010101,花叶类,16.037,0.0,16.037,7.0,0.0,7.0,4.5,0.5555555555555556,15.25
2021-04-22,102900005116899,净藕(1),1011010402,水生根茎类,10.311,0.0,10.311,10.0,0.0,10.0,7.2,0.3888888888888888,5.54
2021-04-22,102900051000463,圆茄子(2),1011010501,茄类,4.149,0.0,4.149,6.6,0.0,6.6,4.05,0.6296296296296297,6.71
2021-04-22,102900011008164,奶白菜,1011010101,花叶类,12.077,0.0,12.077,2.0,0.0,2.0,1.4,0.4285714285714286,15.68
2021-04-22,102900005118831,娃娃菜,1011010101,花叶类,7.0,0.0,7.0,5.9,0.0,5.9,3.86,0.528497409326425,2.48
2021-04-22,102900011013274,白玉菇(袋),1011010801,食用菌,2.0,0.0,2.0,4.9,0.0,4.9,2.92,0.6780821917808221,6.57
2021-04-22,102900005115786,竹叶菜,1011010101,花叶类,10.233,0.0,10.233,6.0,0.0,6.0,4.21,0.4251781472684086,13.62
2021-04-22,102900005116257,紫茄子(2),1011010501,茄类,3.98,0.0,3.98,6.0,0.0,6.0,4.05,0.4814814814814815,6.07
2021-04-22,102900005119975,红薯尖,1011010101,花叶类,4.343999999999999,0.0,4.343999999999999,16.0,0.0,16.0,10.55,0.5165876777251184,8.42
2021-04-22,102900011016701,芜湖青椒(1),1011010504,辣椒类,25.972,0.0,25.972,6.0,0.0,5.999999999999999,4.03,0.4888337468982627,5.7
2021-04-22,102900005115762,苋菜,1011010101,花叶类,22.427,0.0,22.427,3.4,0.0,3.4000000000000004,2.54,0.3385826771653544,18.52
2021-04-22,102900005115908,菜心,1011010101,花叶类,2.164,0.0,2.164,7.0,0.0,7.0,4.11,0.7031630170316301,13.7
2021-04-22,102900005118817,菠菜,1011010101,花叶类,5.027,0.0,5.027,8.0,0.0,8.0,4.42,0.8099547511312217,18.51
2021-04-22,102900011000328,螺丝椒,1011010504,辣椒类,13.046,0.0,13.046,8.0,0.0,8.0,5.23,0.5296367112810706,10.18
2021-04-22,102900005116714,西兰花,1011010201,花菜类,12.096,0.0,12.096,8.0,0.0,8.0,5.44,0.4705882352941175,9.26
2021-04-22,102900005116509,青茄子(1),1011010501,茄类,2.561,0.0,2.561,9.0,0.0,9.0,5.4,0.6666666666666665,5.01
2021-04-22,102900005118824,高瓜(1),1011010402,水生根茎类,1.329,0.0,1.329,12.0,0.0,12.0,6.18,0.941747572815534,29.25
2021-04-23,102900005115823,上海青,1011010101,花叶类,6.84,0.0,6.84,6.0,0.0,6.0,4.09,0.4669926650366748,14.43
2021-04-23,102900005115984,云南油麦菜,1011010101,花叶类,5.374,0.0,5.374,7.0,0.0,6.999999999999999,4.43,0.5801354401805868,12.81
2021-04-23,102900005115779,云南生菜,1011010101,花叶类,20.348,0.0,20.348,7.0,0.0,6.999999999999999,4.53,0.5452538631346575,15.25
2021-04-23,102900005116899,净藕(1),1011010402,水生根茎类,9.17,0.0,9.17,10.0,0.0,10.0,7.2,0.3888888888888888,5.54
2021-04-23,102900051000463,圆茄子(2),1011010501,茄类,2.37,0.0,2.37,6.599999999999999,0.0,6.599999999999999,4.11,0.6058394160583938,6.71
2021-04-23,102900011008164,奶白菜,1011010101,花叶类,22.636,10.834,33.47,2.0,1.2,1.7410457125784284,1.4,0.2436040804131632,15.68
2021-04-23,102900005118831,娃娃菜,1011010101,花叶类,4.0,4.0,8.0,5.9,4.5,5.2,3.85,0.3506493506493506,2.48
2021-04-23,102900011013274,白玉菇(袋),1011010801,食用菌,5.0,0.0,5.0,4.9,0.0,4.9,2.88,0.7013888888888891,6.57
2021-04-23,102900005115786,竹叶菜,1011010101,花叶类,17.092,0.0,17.092,5.0,0.0,5.0,4.13,0.2106537530266344,13.62
2021-04-23,102900005116257,紫茄子(2),1011010501,茄类,15.976,0.0,15.976,6.0,0.0,6.0,4.1,0.4634146341463416,6.07
2021-04-23,102900005119975,红薯尖,1011010101,花叶类,6.216,0.0,6.216,16.0,0.0,16.0,10.4,0.5384615384615384,8.42
2021-04-23,102900011016701,芜湖青椒(1),1011010504,辣椒类,26.595,0.0,26.595,6.0,0.0,6.0,4.07,0.474201474201474,5.7
2021-04-23,102900005115762,苋菜,1011010101,花叶类,11.747,0.0,11.747,3.4,0.0,3.4,2.57,0.3229571984435798,18.52
2021-04-23,102900005115908,菜心,1011010101,花叶类,5.947,0.0,5.947,7.0,0.0,6.999999999999999,3.93,0.7811704834605595,13.7
2021-04-23,102900005118817,菠菜,1011010101,花叶类,7.507,0.0,7.507,8.0,0.0,8.0,4.41,0.8140589569160998,18.51
2021-04-23,102900011000328,螺丝椒,1011010504,辣椒类,11.216,0.0,11.216,8.0,0.0,8.0,5.29,0.5122873345935728,10.18
2021-04-23,102900005116714,西兰花,1011010201,花菜类,27.577,0.0,27.577,6.0,0.0,6.0,5.18,0.1583011583011583,9.26
2021-04-23,102900005116509,青茄子(1),1011010501,茄类,3.4530000000000003,0.0,3.4530000000000003,9.0,0.0,9.0,5.4,0.6666666666666665,5.01
2021-04-23,102900005118824,高瓜(1),1011010402,水生根茎类,1.243,0.0,1.243,10.0,0.0,10.0,6.2,0.6129032258064515,29.25
2021-04-24,102900005115823,上海青,1011010101,花叶类,8.815,0.0,8.815,6.0,0.0,6.0,4.08,0.4705882352941176,14.43
2021-04-24,102900005115984,云南油麦菜,1011010101,花叶类,10.358,0.0,10.358,7.0,0.0,7.0,4.32,0.6203703703703702,12.81
2021-04-24,102900005115779,云南生菜,1011010101,花叶类,21.953,0.0,21.953,7.0,0.0,7.0,4.24,0.6509433962264151,15.25
2021-04-24,102900005116899,净藕(1),1011010402,水生根茎类,15.544,0.0,15.544,10.0,0.0,10.0,7.2,0.3888888888888888,5.54
2021-04-24,102900051000463,圆茄子(2),1011010501,茄类,0.821,0.0,0.821,6.6,0.0,6.6,4.04,0.6336633663366336,6.71
2021-04-24,102900011008164,奶白菜,1011010101,花叶类,12.281,0.0,12.281,2.0,0.0,2.0,1.4,0.4285714285714286,15.68
2021-04-24,102900005118831,娃娃菜,1011010101,花叶类,13.0,0.0,13.0,5.9,0.0,5.9,3.36,0.7559523809523812,2.48
2021-04-24,102900011013274,白玉菇(袋),1011010801,食用菌,10.0,0.0,10.0,4.9,0.0,4.9,2.88,0.7013888888888891,6.57
2021-04-24,102900005115786,竹叶菜,1011010101,花叶类,30.026,0.0,30.026,5.0,0.0,5.0,4.03,0.2406947890818857,13.62
2021-04-24,102900005116257,紫茄子(2),1011010501,茄类,20.487,0.0,20.487,6.0,0.0,6.0,4.35,0.3793103448275863,6.07
2021-04-24,102900005119975,红薯尖,1011010101,花叶类,6.404,0.0,6.404,16.0,0.0,16.0,10.0,0.6,8.42
2021-04-24,102900011016701,芜湖青椒(1),1011010504,辣椒类,54.921,0.0,54.921,6.0,0.0,6.0,4.15,0.4457831325301203,5.7
2021-04-24,102900005115762,苋菜,1011010101,花叶类,35.954,0.0,35.954,4.0,0.0,4.0,2.8,0.4285714285714286,18.52
2021-04-24,102900005115908,菜心,1011010101,花叶类,10.793,0.0,10.793,7.0,0.0,6.999999999999999,3.72,0.8817204301075265,13.7
2021-04-24,102900005118817,菠菜,1011010101,花叶类,15.505,0.0,15.505,8.0,0.0,8.0,4.44,0.8018018018018016,18.51
2021-04-24,102900011000328,螺丝椒,1011010504,辣椒类,29.035,0.0,29.035,8.0,0.0,8.0,5.56,0.4388489208633094,10.18
2021-04-24,102900005116714,西兰花,1011010201,花菜类,72.387,0.0,72.387,3.8,0.0,3.8,3.21,0.1838006230529596,9.26
2021-04-24,102900005116509,青茄子(1),1011010501,茄类,4.556,0.0,4.556,7.0,0.0,7.0,5.29,0.3232514177693761,5.01
2021-04-24,102900005118824,高瓜(1),1011010402,水生根茎类,1.634,0.0,1.634,10.0,0.0,10.0,5.9,0.6949152542372881,29.25
2021-04-25,102900005115823,上海青,1011010101,花叶类,12.657,0.0,12.657,6.0,0.0,6.000000000000001,4.06,0.4778325123152713,14.43
2021-04-25,102900005115984,云南油麦菜,1011010101,花叶类,10.963,0.0,10.963,7.0,0.0,7.000000000000001,4.38,0.5981735159817354,12.81
2021-04-25,102900005115779,云南生菜,1011010101,花叶类,19.117,0.0,19.117,7.0,0.0,7.000000000000001,4.24,0.6509433962264152,15.25
2021-04-25,102900005116899,净藕(1),1011010402,水生根茎类,10.923,0.0,10.923,10.0,0.0,10.0,7.2,0.3888888888888888,5.54
2021-04-25,102900051000463,圆茄子(2),1011010501,茄类,1.109,0.0,1.109,6.6,0.0,6.6,4.02,0.6417910447761195,6.71
2021-04-25,102900011008164,奶白菜,1011010101,花叶类,7.325,0.0,7.325,2.0,0.0,2.0,1.4,0.4285714285714286,15.68
2021-04-25,102900005118831,娃娃菜,1011010101,花叶类,11.0,0.0,11.0,5.9,0.0,5.9,3.85,0.5324675324675325,2.48
2021-04-25,102900011013274,白玉菇(袋),1011010801,食用菌,4.0,0.0,4.0,4.9,0.0,4.9,2.92,0.6780821917808221,6.57
2021-04-25,102900005115786,竹叶菜,1011010101,花叶类,26.288,0.0,26.288,5.0,0.0,5.0,4.14,0.2077294685990339,13.62
2021-04-25,102900005116257,紫茄子(2),1011010501,茄类,12.978,0.0,12.978,7.0,0.0,7.0,4.39,0.5945330296127563,6.07
2021-04-25,102900005119975,红薯尖,1011010101,花叶类,7.26,0.0,7.26,16.0,0.0,16.0,10.0,0.6,8.42
2021-04-25,102900011016701,芜湖青椒(1),1011010504,辣椒类,35.924,0.0,35.924,6.0,0.0,6.0,4.11,0.45985401459854,5.7
2021-04-25,102900005115762,苋菜,1011010101,花叶类,22.966,0.0,22.966,4.0,0.0,4.0,2.88,0.3888888888888889,18.52
2021-04-25,102900005115908,菜心,1011010101,花叶类,9.399,0.0,9.399,6.0,0.0,6.0,3.5,0.7142857142857143,13.7
2021-04-25,102900005118817,菠菜,1011010101,花叶类,6.858,0.0,6.858,8.0,0.0,8.0,4.42,0.8099547511312217,18.51
2021-04-25,102900011000328,螺丝椒,1011010504,辣椒类,16.116,0.0,16.116,8.0,0.0,8.0,5.6,0.4285714285714286,10.18
2021-04-25,102900005116714,西兰花,1011010201,花菜类,65.618,0.0,65.618,3.8,0.0,3.8,2.64,0.4393939393939393,9.26
2021-04-25,102900005116509,青茄子(1),1011010501,茄类,2.7569999999999997,0.0,2.7569999999999997,8.0,0.0,8.0,4.73,0.6913319238900633,5.01
2021-04-25,102900005118824,高瓜(1),1011010402,水生根茎类,0.531,0.0,0.531,10.0,0.0,10.0,5.9,0.6949152542372881,29.25
2021-04-26,102900005115823,上海青,1011010101,花叶类,13.061,0.0,13.061,6.0,0.0,6.0,4.06,0.4778325123152711,14.43
2021-04-26,102900005115984,云南油麦菜,1011010101,花叶类,6.361,0.0,6.361,7.0,0.0,7.0,4.38,0.5981735159817352,12.81
2021-04-26,102900005115779,云南生菜,1011010101,花叶类,12.941,0.0,12.941,7.0,0.0,7.0,4.24,0.6509433962264151,15.25
2021-04-26,102900005116899,净藕(1),1011010402,水生根茎类,9.751,0.0,9.751,10.0,0.0,10.0,7.2,0.3888888888888888,5.54
2021-04-26,102900051000463,圆茄子(2),1011010501,茄类,0.882,0.0,0.882,6.6,0.0,6.6000000000000005,4.01,0.6458852867830426,6.71
2021-04-26,102900011008164,奶白菜,1011010101,花叶类,8.639,0.0,8.639,2.0,0.0,2.0,1.4,0.4285714285714286,15.68
2021-04-26,102900005118831,娃娃菜,1011010101,花叶类,5.0,0.0,5.0,5.9,0.0,5.9,3.85,0.5324675324675325,2.48
2021-04-26,102900011013274,白玉菇(袋),1011010801,食用菌,3.0,0.0,3.0,4.9,0.0,4.9,2.95,0.6610169491525424,6.57
2021-04-26,102900005115786,竹叶菜,1011010101,花叶类,21.104,0.0,21.104,5.0,0.0,5.0,4.21,0.1876484560570071,13.62
2021-04-26,102900005116257,紫茄子(2),1011010501,茄类,6.547,0.0,6.547,7.0,0.0,7.0,4.67,0.4989293361884369,6.07
2021-04-26,102900005119975,红薯尖,1011010101,花叶类,3.412,0.0,3.412,16.0,0.0,16.0,10.0,0.6,8.42
2021-04-26,102900011016701,芜湖青椒(1),1011010504,辣椒类,40.089,0.0,40.089,6.0,0.0,6.0,3.79,0.58311345646438,5.7
2021-04-26,102900005115762,苋菜,1011010101,花叶类,16.483,0.0,16.483,4.0,0.0,4.0,2.96,0.3513513513513513,18.52
2021-04-26,102900005115908,菜心,1011010101,花叶类,4.213,0.0,4.213,6.0,0.0,6.0,3.4,0.7647058823529412,13.7
2021-04-26,102900005118817,菠菜,1011010101,花叶类,3.5789999999999997,0.0,3.5789999999999997,6.0,0.0,5.999999999999999,3.44,0.7441860465116277,18.51
2021-04-26,102900011000328,螺丝椒,1011010504,辣椒类,8.31,0.0,8.31,8.0,0.0,8.0,5.6,0.4285714285714286,10.18
2021-04-26,102900005116714,西兰花,1011010201,花菜类,28.466,0.0,28.466,4.0,0.0,4.0,2.8,0.4285714285714286,9.26
2021-04-26,102900005116509,青茄子(1),1011010501,茄类,0.99,0.0,0.99,8.0,0.0,8.0,4.19,0.9093078758949878,5.01
2021-04-26,102900005118824,高瓜(1),1011010402,水生根茎类,2.12,0.0,2.12,12.0,0.0,12.0,5.63,1.1314387211367674,29.25
2021-04-27,102900005115823,上海青,1011010101,花叶类,3.509,0.0,3.509,8.0,0.0,8.0,4.06,0.9704433497536948,14.43
2021-04-27,102900005115984,云南油麦菜,1011010101,花叶类,8.081,0.0,8.081,7.0,0.0,7.0,4.38,0.5981735159817352,12.81
2021-04-27,102900005115779,云南生菜,1011010101,花叶类,12.627,0.0,12.627,6.0,0.0,6.0,4.24,0.4150943396226414,15.25
2021-04-27,102900005116899,净藕(1),1011010402,水生根茎类,8.81,0.0,8.81,10.0,0.0,10.0,7.2,0.3888888888888888,5.54
2021-04-27,102900051000463,圆茄子(2),1011010501,茄类,3.284,0.0,3.284,6.6,0.0,6.6,4.02,0.6417910447761195,6.71
2021-04-27,102900011008164,奶白菜,1011010101,花叶类,4.093,0.0,4.093,2.0,0.0,2.0,1.4,0.4285714285714286,15.68
2021-04-27,102900005115786,竹叶菜,1011010101,花叶类,13.027,0.0,13.027,6.0,0.0,6.0,4.38,0.3698630136986301,13.62
2021-04-27,102900005116257,紫茄子(2),1011010501,茄类,17.323,6.7219999999999995,24.045,7.0,6.0,6.720440840091494,4.65,0.4452560946433319,6.07
2021-04-27,102900005119975,红薯尖,1011010101,花叶类,2.053,0.0,2.053,16.0,0.0,16.0,10.0,0.6,8.42
2021-04-27,102900011016701,芜湖青椒(1),1011010504,辣椒类,33.231,0.0,33.231,6.0,0.0,6.0,4.0,0.5,5.7
2021-04-27,102900005115762,苋菜,1011010101,花叶类,9.899,0.0,9.899,5.0,0.0,5.0,3.37,0.4836795252225518,18.52
2021-04-27,102900005115908,菜心,1011010101,花叶类,9.113,0.0,9.113,6.0,0.0,6.0,3.4,0.7647058823529412,13.7
2021-04-27,102900005118817,菠菜,1011010101,花叶类,4.682,0.0,4.682,6.0,0.0,6.0,3.3,0.8181818181818182,18.51
2021-04-27,102900011000328,螺丝椒,1011010504,辣椒类,6.993,0.0,6.993,8.0,0.0,8.0,5.86,0.3651877133105801,10.18
2021-04-27,102900005116714,西兰花,1011010201,花菜类,19.977,0.0,19.977,4.0,0.0,4.0,3.05,0.3114754098360656,9.26
2021-04-27,102900005116509,青茄子(1),1011010501,茄类,0.414,0.0,0.414,8.0,0.0,8.0,4.56,0.7543859649122808,5.01
2021-04-27,102900005118824,高瓜(1),1011010402,水生根茎类,0.317,0.0,0.317,12.0,0.0,12.0,6.66,0.8018018018018017,29.25
2021-04-28,102900005115823,上海青,1011010101,花叶类,3.02,0.0,3.02,8.0,0.0,8.0,4.06,0.9704433497536948,14.43
2021-04-28,102900005115984,云南油麦菜,1011010101,花叶类,9.071,0.0,9.071,7.0,0.0,7.0,4.37,0.6018306636155606,12.81
2021-04-28,102900005115779,云南生菜,1011010101,花叶类,13.426,0.0,13.426,6.0,0.0,6.0,4.24,0.4150943396226414,15.25
2021-04-28,102900005116899,净藕(1),1011010402,水生根茎类,5.982,0.0,5.982,10.0,0.0,10.0,7.2,0.3888888888888888,5.54
2021-04-28,102900051000463,圆茄子(2),1011010501,茄类,0.866,0.0,0.866,6.6,0.0,6.6,4.2,0.5714285714285713,6.71
2021-04-28,102900011008164,奶白菜,1011010101,花叶类,8.438,0.0,8.438,2.0,0.0,2.0,1.4,0.4285714285714286,15.68
2021-04-28,102900005118831,娃娃菜,1011010101,花叶类,2.0,0.0,2.0,5.9,0.0,5.9,3.68,0.6032608695652174,2.48
2021-04-28,102900011013274,白玉菇(袋),1011010801,食用菌,3.0,0.0,3.0,5.900000000000001,0.0,5.900000000000001,2.91,1.0274914089347085,6.57
2021-04-28,102900005115786,竹叶菜,1011010101,花叶类,17.927,0.0,17.927,6.0,0.0,6.0,4.69,0.2793176972281448,13.62
2021-04-28,102900005116257,紫茄子(2),1011010501,茄类,14.567,0.0,14.567,6.0,0.0,6.0,4.44,0.3513513513513512,6.07
2021-04-28,102900005119975,红薯尖,1011010101,花叶类,1.96,0.0,1.96,16.0,0.0,16.0,10.0,0.6,8.42
2021-04-28,102900011016701,芜湖青椒(1),1011010504,辣椒类,30.578,0.0,30.578,6.0,0.0,6.0,4.0,0.5,5.7
2021-04-28,102900005115762,苋菜,1011010101,花叶类,2.223,0.0,2.223,6.0,0.0,6.0,3.44,0.7441860465116279,18.52
2021-04-28,102900005115908,菜心,1011010101,花叶类,3.144,0.0,3.144,6.0,0.0,6.0,3.4,0.7647058823529412,13.7
2021-04-28,102900005118817,菠菜,1011010101,花叶类,4.6000000000000005,0.0,4.6000000000000005,6.0,0.0,6.0,3.3,0.8181818181818182,18.51
2021-04-28,102900011000328,螺丝椒,1011010504,辣椒类,7.421,0.0,7.421,8.0,0.0,8.0,6.3,0.2698412698412699,10.18
2021-04-28,102900005116714,西兰花,1011010201,花菜类,14.877,0.0,14.877,5.6,0.0,5.6,3.46,0.6184971098265896,9.26
2021-04-28,102900005116509,青茄子(1),1011010501,茄类,3.085,0.0,3.085,8.0,0.0,8.0,5.19,0.5414258188824662,5.01
2021-04-28,102900005118824,高瓜(1),1011010402,水生根茎类,1.377,0.0,1.377,12.0,0.0,12.0,6.85,0.7518248175182483,29.25
2021-04-29,102900005115823,上海青,1011010101,花叶类,1.404,0.0,1.404,7.0,0.0,7.0,4.06,0.7241379310344829,14.43
2021-04-29,102900005115984,云南油麦菜,1011010101,花叶类,6.061,0.0,6.061,7.0,0.0,7.0,4.34,0.6129032258064516,12.81
2021-04-29,102900005115779,云南生菜,1011010101,花叶类,19.366,0.0,19.366,6.0,0.0,6.0,4.24,0.4150943396226414,15.25
2021-04-29,102900005116899,净藕(1),1011010402,水生根茎类,6.564,0.0,6.564,10.0,0.0,10.0,7.2,0.3888888888888888,5.54
2021-04-29,102900051000463,圆茄子(2),1011010501,茄类,0.502,0.0,0.502,6.6,0.0,6.6,4.2,0.5714285714285713,6.71
2021-04-29,102900011008164,奶白菜,1011010101,花叶类,9.601,0.0,9.601,2.0,0.0,2.0,1.4,0.4285714285714286,15.68
2021-04-29,102900005118831,娃娃菜,1011010101,花叶类,2.0,0.0,2.0,5.9,0.0,5.9,3.5,0.6857142857142858,2.48
2021-04-29,102900011013274,白玉菇(袋),1011010801,食用菌,2.0,0.0,2.0,5.9,0.0,5.9,2.91,1.027491408934708,6.57
2021-04-29,102900005115786,竹叶菜,1011010101,花叶类,5.516,0.0,5.516,7.0,0.0,7.0,4.87,0.4373716632443531,13.62
2021-04-29,102900005116257,紫茄子(2),1011010501,茄类,7.056,0.0,7.056,6.0,0.0,6.0,4.44,0.3513513513513512,6.07
2021-04-29,102900005119975,红薯尖,1011010101,花叶类,2.372,0.0,2.372,16.0,0.0,16.0,10.0,0.6,8.42
2021-04-29,102900011016701,芜湖青椒(1),1011010504,辣椒类,36.559,0.0,36.559,6.0,0.0,6.0,4.1,0.4634146341463416,5.7
2021-04-29,102900005115762,苋菜,1011010101,花叶类,1.533,6.441,7.974,7.0,6.0,6.192249811888638,4.28,0.4467873392263173,18.52
2021-04-29,102900005115908,菜心,1011010101,花叶类,5.218,0.0,5.218,6.0,0.0,6.0,3.4,0.7647058823529412,13.7
2021-04-29,102900005118817,菠菜,1011010101,花叶类,3.595,0.0,3.595,6.0,0.0,6.0,3.29,0.8237082066869301,18.51
2021-04-29,102900011000328,螺丝椒,1011010504,辣椒类,8.332,0.0,8.332,8.0,0.0,8.0,6.59,0.2139605462822458,10.18
2021-04-29,102900005116714,西兰花,1011010201,花菜类,16.221,0.0,16.221,5.6,0.0,5.6,3.93,0.4249363867684477,9.26
2021-04-29,102900005116509,青茄子(1),1011010501,茄类,1.843,0.0,1.843,8.0,0.0,8.0,5.54,0.4440433212996389,5.01
2021-04-29,102900005118824,高瓜(1),1011010402,水生根茎类,2.254,0.0,2.254,12.0,0.0,12.0,6.8,0.7647058823529412,29.25
2021-04-30,102900005115823,上海青,1011010101,花叶类,1.388,0.0,1.388,6.0,0.0,6.0,4.06,0.4778325123152711,14.43
2021-04-30,102900005115984,云南油麦菜,1011010101,花叶类,5.2299999999999995,0.0,5.2299999999999995,7.0,0.0,7.000000000000001,4.35,0.6091954022988509,12.81
2021-04-30,102900005115779,云南生菜,1011010101,花叶类,23.345,0.0,23.345,6.0,0.0,6.0,4.12,0.4563106796116504,15.25
2021-04-30,102900005116899,净藕(1),1011010402,水生根茎类,12.828,0.0,12.828,10.0,0.0,10.0,7.2,0.3888888888888888,5.54
2021-04-30,102900051000463,圆茄子(2),1011010501,茄类,0.851,0.0,0.851,6.6,0.0,6.599999999999999,4.2,0.5714285714285711,6.71
2021-04-30,102900011008164,奶白菜,1011010101,花叶类,20.461,0.0,20.461,2.0,0.0,2.0,1.4,0.4285714285714286,15.68
2021-04-30,102900005118831,娃娃菜,1011010101,花叶类,4.0,0.0,4.0,5.9,0.0,5.9,3.48,0.6954022988505748,2.48
2021-04-30,102900011013274,白玉菇(袋),1011010801,食用菌,4.0,0.0,4.0,5.9,0.0,5.9,2.68,1.2014925373134329,6.57
2021-04-30,102900005115786,竹叶菜,1011010101,花叶类,9.449,0.0,9.449,8.0,0.0,8.0,5.1,0.5686274509803922,13.62
2021-04-30,102900005116257,紫茄子(2),1011010501,茄类,16.841,0.0,16.841,8.0,0.0,8.0,4.45,0.797752808988764,6.07
2021-04-30,102900005119975,红薯尖,1011010101,花叶类,6.186,0.0,6.186,12.0,0.0,12.0,10.0,0.2,8.42
2021-04-30,102900011016701,芜湖青椒(1),1011010504,辣椒类,28.011,0.0,28.011,6.9411764705882355,0.0,6.9411764705882355,4.25,0.6332179930795848,5.7
2021-04-30,102900005115762,苋菜,1011010101,花叶类,4.055,2.474,6.529,7.0,6.0,6.621075202940726,4.41,0.5013775970387133,18.52
2021-04-30,102900005115908,菜心,1011010101,花叶类,6.071,0.0,6.071,6.0,0.0,6.000000000000001,3.4,0.7647058823529415,13.7
2021-04-30,102900005118817,菠菜,1011010101,花叶类,1.439,0.0,1.439,6.0,0.0,6.0,3.49,0.7191977077363896,18.51
2021-04-30,102900011000328,螺丝椒,1011010504,辣椒类,11.417,0.0,11.417,9.0,0.0,9.0,6.45,0.3953488372093023,10.18
2021-04-30,102900005116714,西兰花,1011010201,花菜类,21.342,0.0,21.342,5.0,0.0,5.0,4.48,0.1160714285714284,9.26
2021-04-30,102900005116509,青茄子(1),1011010501,茄类,1.369,0.0,1.369,9.0,0.0,9.0,5.66,0.5901060070671378,5.01
2021-04-30,102900005118824,高瓜(1),1011010402,水生根茎类,2.028,0.0,2.028,12.0,0.0,12.0,5.89,1.037351443123939,29.25
