销售日期,单品编码,单品名称,分类编码,分类名称,正常销量(千克),打折销量(千克),总销量(千克),正常销售单价(元/千克),打折销售单价(元/千克),平均销售单价(元/千克),批发价格(元/千克),成本加成率,损耗率(%)
2023-06-28,102900005119975,红薯尖,1011010101,花叶类,2.436,0.0,2.436,4.8,0.0,4.8,2.99,0.6053511705685617,8.42
2023-06-28,102900011016701,芜湖青椒(1),1011010504,辣椒类,11.342,0.0,11.342,5.2,0.0,5.2,3.3,0.5757575757575759,5.7
2023-06-28,102900005115762,苋菜,1011010101,花叶类,3.809,0.0,3.809,3.4,0.0,3.4,2.37,0.4345991561181433,18.52
2023-06-28,102900005115908,菜心,1011010101,花叶类,2.701,0.0,2.701,6.0,0.0,6.0,4.62,0.2987012987012987,13.7
2023-06-28,102900011030110,菠菜(份),1011010101,花叶类,5.0,6.0,11.0,6.8,3.4,4.945454545454545,4.19,0.1802994141896288,9.43
2023-06-28,102900011001691,菱角,1011010402,水生根茎类,0.903,0.0,0.903,14.0,0.0,13.999999999999998,9.18,0.5250544662309367,9.61
2023-06-28,102900011031926,虫草花(份),1011010801,食用菌,4.0,0.0,4.0,3.8,0.0,3.8,2.72,0.3970588235294116,9.43
2023-06-28,102900011000328,螺丝椒,1011010504,辣椒类,6.339,0.0,6.339,12.0,0.0,12.000000000000002,7.97,0.5056461731493102,10.18
2023-06-28,102900011032251,螺丝椒(份),1011010504,辣椒类,9.0,1.0,10.0,5.9,3.5,5.66,3.39,0.6696165191740413,9.43
2023-06-28,102900005116714,西兰花,1011010201,花菜类,13.401,0.0,13.401,12.0,0.0,12.000000000000002,7.45,0.6107382550335573,9.26
2023-06-28,102900005115250,西峡花菇(1),1011010801,食用菌,3.742,0.0,3.742,24.0,0.0,23.999999999999996,15.6,0.5384615384615382,10.8
2023-06-28,106949711300259,金针菇(盒),1011010801,食用菌,26.0,0.0,26.0,2.0,0.0,2.0,1.45,0.3793103448275862,0.45
2023-06-28,102900011022764,长线茄,1011010501,茄类,4.917,0.0,4.917,12.0,0.0,12.0,7.01,0.7118402282453639,6.9
2023-06-28,102900011034439,青红杭椒组合装(份),1011010504,辣椒类,2.0,0.0,2.0,5.8,0.0,5.8,2.96,0.9594594594594594,9.43
2023-06-28,102900005116509,青茄子(1),1011010501,茄类,2.4499999999999997,0.0,2.4499999999999997,6.0,0.0,6.0,3.98,0.507537688442211,5.01
2023-06-28,102900005118824,高瓜(1),1011010402,水生根茎类,0.219,2.232,2.451,16.0,12.8,13.0859241126071,11.67,0.1213302581497087,29.25
2023-06-29,102900011032343,七彩椒(2),1011010504,辣椒类,0.168,0.0,0.168,20.8,0.0,20.8,12.13,0.7147568013190436,9.43
2023-06-29,102900005115823,上海青,1011010101,花叶类,4.687,0.0,4.687,8.0,0.0,8.0,4.08,0.96078431372549,14.43
2023-06-29,102900011030097,云南油麦菜(份),1011010101,花叶类,22.0,4.0,26.0,4.5,3.1500000000000004,4.292307692307692,2.86,0.50080688542227,9.43
2023-06-29,102900005115779,云南生菜,1011010101,花叶类,2.904,0.0,2.904,9.2,0.0,9.2,5.68,0.6197183098591549,15.25
2023-06-29,102900011030059,云南生菜(份),1011010101,花叶类,25.0,10.0,35.0,4.5,2.88,4.037142857142857,3.81,0.0596175478065242,9.43
2023-06-29,102900005116899,净藕(1),1011010402,水生根茎类,5.83,1.573,7.403,16.0,10.666666666666666,14.866765725606736,10.6,0.4025250684534656,5.54
2023-06-29,102900011034330,双孢菇(盒),1011010801,食用菌,6.0,1.0,7.0,5.5,3.3,5.185714285714285,3.41,0.5207373271889398,0.2
2023-06-29,102900051000463,圆茄子(2),1011010501,茄类,1.822,0.0,1.822,5.2,0.0,5.2,3.2,0.625,6.71
2023-06-29,102900011008164,奶白菜,1011010101,花叶类,6.34,0.0,6.34,4.0,0.0,4.0,2.59,0.5444015444015445,15.68
2023-06-29,102900011032848,姜蒜小米椒组合装(小份),1011010504,辣椒类,2.0,1.0,3.0,4.8,2.9,4.166666666666667,2.29,0.819505094614265,9.43
2023-06-29,102900005118831,娃娃菜,1011010101,花叶类,12.0,0.0,12.0,6.8,0.0,6.8,4.6,0.4782608695652174,2.48
2023-06-29,102900011032022,小皱皮(份),1011010504,辣椒类,7.0,1.0,8.0,2.8,1.7,2.6624999999999996,1.67,0.5943113772455089,9.43
2023-06-29,102900011031100,小米椒(份),1011010504,辣椒类,33.0,0.0,33.0,5.8,0.0,5.8,2.25,1.5777777777777775,9.43
2023-06-29,102900011023464,小青菜(1),1011010101,花叶类,7.81,0.0,7.81,5.2,0.0,5.2,2.6,1.0,10.33
2023-06-29,102900005115946,木耳菜,1011010101,花叶类,4.4799999999999995,0.0,4.4799999999999995,6.0,0.0,6.0,3.07,0.954397394136808,7.61
2023-06-29,102900011036686,木耳菜(份),1011010101,花叶类,0.0,1.0,1.0,0.0,2.3,2.3,1.71,0.3450292397660818,9.43
2023-06-29,102900011034026,枝江青梗散花,1011010201,花菜类,8.092,1.095,9.187,14.0,8.4,13.332535103951235,9.2,0.4491885982555691,9.43
2023-06-29,102900051000944,洪湖藕带,1011010402,水生根茎类,4.249,0.451,4.699999999999999,26.0,13.0,24.75255319148936,18.0,0.3751418439716312,24.05
2023-06-29,106971533450003,海鲜菇(包),1011010801,食用菌,10.0,1.0,11.0,3.0,1.8,2.890909090909091,1.95,0.4825174825174826,0.0
2023-06-29,102900011013274,白玉菇(袋),1011010801,食用菌,0.0,1.0,1.0,0.0,4.1,4.1,3.57,0.1484593837535013,6.57
2023-06-29,102900005115786,竹叶菜,1011010101,花叶类,10.415,0.0,10.415,3.4,0.0,3.4,2.16,0.574074074074074,13.62
2023-06-29,102900011033982,紫茄子(1),1011010501,茄类,0.512,0.0,0.512,9.0,0.0,9.0,4.34,1.0737327188940091,9.43
2023-06-29,102900005116257,紫茄子(2),1011010501,茄类,5.369,0.0,5.369,6.0,0.0,6.0,3.8,0.5789473684210527,6.07
2023-06-29,102900011035078,红椒(2),1011010504,辣椒类,1.945,0.21,2.155,20.0,12.0,19.220417633410676,12.8,0.501595127610209,9.43
2023-06-29,102900011007969,红莲藕带,1011010402,水生根茎类,0.8300000000000001,0.0,0.8300000000000001,9.2,0.0,9.2,5.48,0.6788321167883209,16.63
2023-06-29,102900005119975,红薯尖,1011010101,花叶类,5.586,0.0,5.586,4.8,0.0,4.8,2.6,0.846153846153846,8.42
2023-06-29,102900011016701,芜湖青椒(1),1011010504,辣椒类,15.098,0.0,15.098,5.2,0.0,5.2,3.59,0.4484679665738162,5.7
2023-06-29,102900005115762,苋菜,1011010101,花叶类,8.868,0.0,8.868,3.4,0.0,3.4,2.37,0.4345991561181433,18.52
2023-06-29,102900011030110,菠菜(份),1011010101,花叶类,6.0,4.0,10.0,6.8,4.7749999999999995,5.989999999999999,4.2,0.4261904761904759,9.43
2023-06-29,102900011001691,菱角,1011010402,水生根茎类,3.403,0.0,3.403,14.0,0.0,14.0,9.15,0.5300546448087431,9.61
2023-06-29,102900011031926,虫草花(份),1011010801,食用菌,1.0,0.0,1.0,3.8,0.0,3.8,2.63,0.4448669201520912,9.43
2023-06-29,102900011000328,螺丝椒,1011010504,辣椒类,7.692,0.0,7.692,12.0,0.0,12.0,8.95,0.340782122905028,10.18
2023-06-29,102900011032251,螺丝椒(份),1011010504,辣椒类,18.0,1.0,19.0,5.9,3.5,5.773684210526316,3.87,0.491908064735482,9.43
2023-06-29,102900005116714,西兰花,1011010201,花菜类,15.18,0.0,15.18,11.2,0.0,11.2,7.42,0.5094339622641508,9.26
2023-06-29,102900005115250,西峡花菇(1),1011010801,食用菌,4.314,0.0,4.314,24.0,0.0,24.0,15.6,0.5384615384615385,10.8
2023-06-29,102900011018132,野生粉藕,1011010402,水生根茎类,0.767,0.0,0.767,26.0,0.0,26.0,16.06,0.6189290161892903,12.69
2023-06-29,106949711300259,金针菇(盒),1011010801,食用菌,22.0,2.0,24.0,2.0,1.2,1.9333333333333331,1.46,0.3242009132420091,0.45
2023-06-29,102900011022764,长线茄,1011010501,茄类,2.868,0.0,2.868,12.0,0.0,12.0,7.06,0.69971671388102,6.9
2023-06-29,102900011034439,青红杭椒组合装(份),1011010504,辣椒类,1.0,0.0,1.0,5.8,0.0,5.8,2.95,0.966101694915254,9.43
2023-06-29,102900005116509,青茄子(1),1011010501,茄类,0.94,0.0,0.94,6.0,0.0,6.0,3.98,0.507537688442211,5.01
2023-06-29,102900005118824,高瓜(1),1011010402,水生根茎类,2.7,0.7769999999999999,3.4770000000000003,16.0,12.0,15.106125970664364,11.71,0.2900192972386305,29.25
2023-06-29,102900011032732,高瓜(2),1011010402,水生根茎类,0.779,1.586,2.365,18.0,13.8,15.183424947145877,13.67,0.1107114079843361,9.43
2023-06-30,102900005115823,上海青,1011010101,花叶类,7.0360000000000005,0.0,7.0360000000000005,8.0,0.0,8.0,4.09,0.9559902200488998,14.43
2023-06-30,102900011030097,云南油麦菜(份),1011010101,花叶类,23.0,2.0,25.0,4.5,3.85,4.448,2.84,0.5661971830985918,9.43
2023-06-30,102900011030059,云南生菜(份),1011010101,花叶类,34.0,2.0,36.0,5.8,4.6,5.7333333333333325,3.49,0.6427889207258831,9.43
2023-06-30,102900005116899,净藕(1),1011010402,水生根茎类,4.604,1.836,6.44,16.0,10.666666666666666,14.479503105590062,10.38,0.3949424957215858,5.54
2023-06-30,102900011034330,双孢菇(盒),1011010801,食用菌,7.0,2.0,9.0,5.5,2.75,4.888888888888889,3.41,0.4336917562724015,0.2
2023-06-30,102900051000463,圆茄子(2),1011010501,茄类,1.376,0.0,1.376,5.2,0.0,5.2,3.2,0.625,6.71
2023-06-30,102900011008164,奶白菜,1011010101,花叶类,9.044,0.0,9.044,4.0,0.0,4.0,2.56,0.5625,15.68
2023-06-30,102900011032848,姜蒜小米椒组合装(小份),1011010504,辣椒类,9.0,0.0,9.0,4.8,0.0,4.8,2.33,1.0600858369098711,9.43
2023-06-30,102900005118831,娃娃菜,1011010101,花叶类,6.0,0.0,6.0,6.8,0.0,6.8,4.4,0.5454545454545453,2.48
2023-06-30,102900011032022,小皱皮(份),1011010504,辣椒类,9.0,1.0,10.0,2.8,1.7,2.69,2.1,0.2809523809523809,9.43
2023-06-30,102900011031100,小米椒(份),1011010504,辣椒类,22.0,1.0,23.0,5.8,3.5,5.7,2.11,1.7014218009478674,9.43
2023-06-30,102900011023464,小青菜(1),1011010101,花叶类,4.709,0.0,4.709,5.2,0.0,5.2,2.7,0.9259259259259258,10.33
2023-06-30,102900005115946,木耳菜,1011010101,花叶类,3.825,1.36,5.1850000000000005,6.0,4.8,5.685245901639344,3.12,0.8221941992433793,7.61
2023-06-30,102900011036686,木耳菜(份),1011010101,花叶类,1.0,0.0,1.0,3.9,0.0,3.9,1.53,1.5490196078431373,9.43
2023-06-30,102900011034026,枝江青梗散花,1011010201,花菜类,7.18,4.007,11.187,13.0,10.11111111111111,11.965247360527597,8.39,0.4261319857601425,9.43
2023-06-30,102900051000944,洪湖藕带,1011010402,水生根茎类,0.924,3.415,4.339,26.0,16.545454545454547,18.55882168073917,18.0,0.0310456489299539,24.05
2023-06-30,106971533450003,海鲜菇(包),1011010801,食用菌,3.0,3.0,6.0,3.0,1.8,2.4,1.95,0.2307692307692307,0.0
2023-06-30,102900011013274,白玉菇(袋),1011010801,食用菌,0.0,1.0,1.0,0.0,4.1,4.1,3.29,0.2462006079027354,6.57
2023-06-30,102900005115786,竹叶菜,1011010101,花叶类,12.884,0.0,12.884,3.4,0.0,3.4,2.15,0.5813953488372093,13.62
2023-06-30,102900005116257,紫茄子(2),1011010501,茄类,14.365,0.0,14.365,6.0,0.0,6.0,3.43,0.7492711370262389,6.07
2023-06-30,102900011035078,红椒(2),1011010504,辣椒类,1.66,0.26,1.92,20.0,12.0,18.916666666666664,12.72,0.4871593291404609,9.43
2023-06-30,102900011007969,红莲藕带,1011010402,水生根茎类,0.721,0.0,0.721,9.2,0.0,9.2,5.29,0.7391304347826085,16.63
2023-06-30,102900005119975,红薯尖,1011010101,花叶类,5.88,0.0,5.88,4.8,0.0,4.8,2.6,0.846153846153846,8.42
2023-06-30,102900011016701,芜湖青椒(1),1011010504,辣椒类,15.896,0.0,15.896,5.2,0.0,5.2,3.63,0.4325068870523417,5.7
2023-06-30,102900005115762,苋菜,1011010101,花叶类,6.726,0.0,6.726,3.4,0.0,3.3999999999999995,2.21,0.5384615384615382,18.52
2023-06-30,102900011030110,菠菜(份),1011010101,花叶类,6.0,5.0,11.0,6.8,4.64,5.818181818181818,4.07,0.4295287022559749,9.43
2023-06-30,102900011001691,菱角,1011010402,水生根茎类,3.396,0.0,3.396,14.0,0.0,14.0,9.16,0.5283842794759825,9.61
2023-06-30,102900011031926,虫草花(份),1011010801,食用菌,2.0,0.0,2.0,3.8,0.0,3.8,2.6,0.4615384615384614,9.43
2023-06-30,102900011000328,螺丝椒,1011010504,辣椒类,8.47,0.0,8.47,12.0,0.0,12.0,8.97,0.3377926421404681,10.18
2023-06-30,102900011032251,螺丝椒(份),1011010504,辣椒类,9.0,1.0,10.0,5.9,3.5,5.66,4.29,0.3193473193473193,9.43
2023-06-30,102900011035740,蟹味菇与白玉菇双拼(盒),1011010801,食用菌,0.0,2.0,2.0,0.0,2.9,2.9,3.12,-0.0705128205128205,0.84
2023-06-30,102900005116714,西兰花,1011010201,花菜类,16.9,0.0,16.9,11.2,0.0,11.2,7.59,0.4756258234519103,9.26
2023-06-30,102900005115250,西峡花菇(1),1011010801,食用菌,6.572,0.0,6.572,24.0,0.0,24.0,15.6,0.5384615384615385,10.8
2023-06-30,102900011018132,野生粉藕,1011010402,水生根茎类,0.231,0.0,0.231,26.0,0.0,26.0,16.06,0.6189290161892903,12.69
2023-06-30,106949711300259,金针菇(盒),1011010801,食用菌,12.0,1.0,13.0,2.0,1.2,1.9384615384615385,1.45,0.336870026525199,0.45
2023-06-30,102900011022764,长线茄,1011010501,茄类,8.789,0.0,8.789,12.0,0.0,12.0,7.0,0.7142857142857143,6.9
2023-06-30,102900011034439,青红杭椒组合装(份),1011010504,辣椒类,4.0,0.0,4.0,5.8,0.0,5.8,3.32,0.746987951807229,9.43
2023-06-30,102900005118824,高瓜(1),1011010402,水生根茎类,0.4639999999999999,3.316,3.78,16.0,9.77777777777778,10.541563786008233,11.67,-0.0966954767773581,29.25
2023-06-30,102900011032732,高瓜(2),1011010402,水生根茎类,0.0,0.512,0.512,0.0,14.4,14.4,13.69,0.0518626734842951,9.43
