销售日期,单品编码,单品名称,分类编码,分类名称,正常销量(千克),打折销量(千克),总销量(千克),正常销售单价(元/千克),打折销售单价(元/千克),平均销售单价(元/千克),批发价格(元/千克),成本加成率,损耗率(%)
2020-09-06,102900005116509,青茄子(1),1011010501,茄类,11.067,0.0,11.067,8.0,0.0,8.0,4.93,0.6227180527383368,5.01
2020-09-06,102900005116530,西峡香菇(1),1011010801,食用菌,15.295,0.0,15.295,19.8,0.0,19.8,13.0,0.5230769230769231,13.82
2020-09-06,102900005116547,金针菇(1),1011010801,食用菌,14.713,0.0,14.713,10.0,0.0,10.0,5.54,0.8050541516245487,3.43
2020-09-06,102900005116714,西兰花,1011010201,花菜类,30.149,0.0,30.149,12.0,0.0,12.0,7.49,0.6021361815754339,9.26
2020-09-06,102900005116790,黄心菜(1),1011010101,花叶类,4.248,0.0,4.248,8.0,0.0,8.0,4.08,0.96078431372549,10.64
2020-09-06,102900005116912,姬菇(1),1011010801,食用菌,1.669,0.0,1.669,18.0,0.0,18.0,10.92,0.6483516483516484,8.99
2020-09-06,102900005116943,红杭椒,1011010504,辣椒类,1.428,0.0,1.428,12.0,0.0,12.0,6.99,0.7167381974248926,9.99
2020-09-06,102900005117056,泡泡椒(精品),1011010504,辣椒类,87.795,0.0,87.795,8.0,0.0,8.0,5.17,0.5473887814313346,7.08
2020-09-06,102900005116257,紫茄子(2),1011010501,茄类,12.774,0.0,12.774,12.0,0.0,12.0,10.65,0.1267605633802816,6.07
2020-09-07,102900011001806,姬菇(包),1011010801,食用菌,2.0,0.0,2.0,5.9,0.0,5.9,3.54,0.6666666666666667,12.42
2020-09-07,102900011000328,螺丝椒,1011010504,辣椒类,5.781000000000001,0.0,5.781000000000001,10.0,0.0,10.0,7.28,0.3736263736263736,10.18
2020-09-07,102900005125815,杏鲍菇(1),1011010801,食用菌,9.316,0.0,9.316,12.0,0.0,12.0,7.06,0.69971671388102,5.05
2020-09-07,102900005119968,青杭椒(2),1011010504,辣椒类,0.241,0.0,0.241,10.0,0.0,10.000000000000002,4.15,1.4096385542168677,9.0
2020-09-07,102900005123880,灯笼椒(1),1011010504,辣椒类,0.772,0.0,0.772,10.0,0.0,10.0,4.43,1.2573363431151243,16.33
2020-09-07,102900005119975,红薯尖,1011010101,花叶类,10.582,0.0,10.582,4.0,0.0,4.0,2.4,0.6666666666666667,8.42
2020-09-07,102900011008164,奶白菜,1011010101,花叶类,8.955,0.0,8.955,5.0,0.0,5.0,2.6,0.923076923076923,15.68
2020-09-07,102900005125808,小米椒,1011010504,辣椒类,2.67,0.0,2.67,12.0,0.0,12.0,5.48,1.18978102189781,5.86
2020-09-07,102900011008522,甜白菜,1011010101,花叶类,10.791,0.0,10.791,8.0,0.0,8.0,4.39,0.8223234624145788,9.43
2020-09-07,102900011013274,白玉菇(袋),1011010801,食用菌,1.0,0.0,1.0,7.9,0.0,7.9,3.96,0.994949494949495,6.57
2020-09-07,102900011009970,青梗散花,1011010201,花菜类,10.865,0.0,10.865,10.0,0.0,10.0,4.83,1.0703933747412009,17.06
2020-09-07,102900011011546,海鲜菇(袋)(1),1011010801,食用菌,2.0,0.0,2.0,4.9,0.0,4.9,2.44,1.0081967213114755,5.96
2020-09-07,102900011016909,花茄子,1011010501,茄类,0.537,0.0,0.537,14.0,0.0,14.0,10.17,0.3765978367748279,6.98
2020-09-07,102900051000463,圆茄子(2),1011010501,茄类,4.611,0.0,4.611,8.0,0.0,8.0,4.74,0.6877637130801687,6.71
2020-09-07,102900051004294,青线椒,1011010504,辣椒类,1.973,0.0,1.973,8.6,0.0,8.6,5.14,0.6731517509727627,7.8
2020-09-07,102900051010455,黄白菜(2),1011010101,花叶类,23.834,0.0,23.834,6.0,0.0,6.0,3.63,0.6528925619834711,15.61
2020-09-07,106956146480197,白玉菇(2),1011010801,食用菌,4.0,0.0,4.0,4.9,0.0,4.9,2.45,1.0,7.3
2020-09-07,102900005119944,海鲜菇(1),1011010801,食用菌,0.683,0.0,0.683,18.0,0.0,18.0,10.15,0.7733990147783251,9.89
2020-09-07,102900011009246,鲜木耳(1),1011010801,食用菌,0.494,0.0,0.494,14.0,0.0,14.000000000000002,7.57,0.8494055482166448,7.63
2020-09-07,102900005118824,高瓜(1),1011010402,水生根茎类,1.419,0.0,1.419,12.0,0.0,11.999999999999998,5.11,1.3483365949119368,29.25
2020-09-07,102900005116714,西兰花,1011010201,花菜类,15.392,0.0,15.392,12.0,0.0,12.000000000000002,7.4,0.6216216216216218,9.26
2020-09-07,102900005117209,七彩椒(1),1011010504,辣椒类,0.156,0.0,0.156,16.0,0.0,16.0,8.17,0.9583843329253366,15.98
2020-09-07,102900005115762,苋菜,1011010101,花叶类,3.058,0.0,3.058,4.6,0.0,4.6,2.41,0.908713692946058,18.52
2020-09-07,102900005115779,云南生菜,1011010101,花叶类,20.516,0.0,20.516,9.0,0.0,9.0,4.43,1.031602708803612,15.25
2020-09-07,102900005115793,小白菜,1011010101,花叶类,5.228,0.0,5.228,19.8,0.0,19.8,11.32,0.7491166077738516,7.59
2020-09-07,102900005115908,菜心,1011010101,花叶类,9.189,0.0,9.189,9.0,0.0,9.0,5.76,0.5625000000000001,13.7
2020-09-07,102900005115946,木耳菜,1011010101,花叶类,2.018,0.0,2.018,8.0,0.0,8.0,3.23,1.476780185758514,7.61
2020-09-07,102900005118831,娃娃菜,1011010101,花叶类,7.0,0.0,7.0,6.9,0.0,6.9,4.06,0.6995073891625618,2.48
2020-09-07,102900005115984,云南油麦菜,1011010101,花叶类,9.294,0.0,9.294,10.0,0.0,10.0,5.94,0.6835016835016834,12.81
2020-09-07,102900005116226,青尖椒,1011010504,辣椒类,2.071,0.0,2.071,12.0,0.0,12.0,7.14,0.680672268907563,6.72
2020-09-07,102900005116233,红椒(1),1011010504,辣椒类,5.4670000000000005,0.0,5.4670000000000005,9.0,0.0,9.0,4.82,0.867219917012448,11.76
2020-09-07,102900005115960,大白菜,1011010101,花叶类,4.277,0.0,4.277,5.0,0.0,5.0,2.61,0.9157088122605364,22.27
2020-09-07,102900005116509,青茄子(1),1011010501,茄类,6.166,0.0,6.166,8.0,0.0,8.0,5.18,0.5444015444015445,5.01
2020-09-07,102900005116530,西峡香菇(1),1011010801,食用菌,8.362,0.0,8.362,19.8,0.0,19.8,13.0,0.5230769230769231,13.82
2020-09-07,102900005116547,金针菇(1),1011010801,食用菌,13.047,0.0,13.047,10.0,0.0,10.0,5.55,0.8018018018018018,3.43
2020-09-07,102900005116790,黄心菜(1),1011010101,花叶类,6.804,0.0,6.804,8.0,0.0,8.0,4.08,0.96078431372549,10.64
2020-09-07,102900005116912,姬菇(1),1011010801,食用菌,0.902,0.0,0.902,16.0,0.0,16.0,11.29,0.41718334809566,8.99
2020-09-07,102900005116943,红杭椒,1011010504,辣椒类,0.672,0.0,0.672,14.0,0.0,14.000000000000002,7.07,0.9801980198019804,9.99
2020-09-07,102900005117056,泡泡椒(精品),1011010504,辣椒类,36.67,0.0,36.67,8.0,0.0,8.0,5.2,0.5384615384615384,7.08
2020-09-07,102900005116257,紫茄子(2),1011010501,茄类,6.051,0.0,6.051,12.0,0.0,11.999999999999998,9.32,0.2875536480686693,6.07
2020-09-08,102900011000328,螺丝椒,1011010504,辣椒类,4.41,0.0,4.41,10.0,0.0,10.0,7.58,0.3192612137203166,10.18
2020-09-08,102900005118831,娃娃菜,1011010101,花叶类,4.0,0.0,4.0,6.9,0.0,6.9,4.06,0.6995073891625618,2.48
2020-09-08,102900005119944,海鲜菇(1),1011010801,食用菌,2.23,0.0,2.23,18.0,0.0,18.0,10.25,0.7560975609756098,9.89
2020-09-08,102900005119968,青杭椒(2),1011010504,辣椒类,0.2,0.0,0.2,10.0,0.0,10.0,4.15,1.4096385542168672,9.0
2020-09-08,102900005119975,红薯尖,1011010101,花叶类,10.0,0.0,10.0,4.0,0.0,4.0,2.17,0.8433179723502304,8.42
2020-09-08,102900005125808,小米椒,1011010504,辣椒类,1.511,0.0,1.511,12.0,0.0,12.0,1.76,5.818181818181818,5.86
2020-09-08,102900005125815,杏鲍菇(1),1011010801,食用菌,9.193,0.0,9.193,12.0,0.0,12.0,7.05,0.7021276595744681,5.05
2020-09-08,102900011001219,红灯笼椒(1),1011010504,辣椒类,0.382,0.0,0.382,16.0,0.0,16.0,8.88,0.8018018018018016,8.93
2020-09-08,102900005117209,七彩椒(1),1011010504,辣椒类,0.7370000000000001,0.0,0.7370000000000001,19.8,0.0,19.8,8.59,1.3050058207217696,15.98
2020-09-08,102900011006689,东门口小白菜,1011010101,花叶类,10.882,0.0,10.882,4.0,0.0,4.0,2.47,0.6194331983805667,27.84
2020-09-08,102900011008164,奶白菜,1011010101,花叶类,5.562,0.0,5.562,5.0,0.0,5.0,2.6,0.923076923076923,15.68
2020-09-08,102900011009970,青梗散花,1011010201,花菜类,13.609,0.0,13.609,10.0,0.0,10.0,5.16,0.937984496124031,17.06
2020-09-08,102900011016909,花茄子,1011010501,茄类,0.808,0.0,0.808,14.0,0.0,14.0,10.17,0.3765978367748279,6.98
2020-09-08,102900051000463,圆茄子(2),1011010501,茄类,5.339,0.0,5.339,8.0,0.0,8.0,4.59,0.7429193899782136,6.71
2020-09-08,102900051004294,青线椒,1011010504,辣椒类,4.828,0.0,4.828,8.0,0.0,8.0,4.22,0.8957345971563982,7.8
2020-09-08,102900051010455,黄白菜(2),1011010101,花叶类,19.615,0.0,19.615,6.0,0.0,6.0,3.62,0.6574585635359116,15.61
2020-09-08,106956146480197,白玉菇(2),1011010801,食用菌,1.0,0.0,1.0,4.9,0.0,4.9,2.45,1.0,7.3
2020-09-08,102900011001813,金针菇(袋)(1),1011010801,食用菌,3.0,0.0,3.0,3.9,0.0,3.9,2.74,0.4233576642335765,8.85
2020-09-08,102900005117056,泡泡椒(精品),1011010504,辣椒类,31.283,0.0,31.283,8.0,0.0,8.0,5.31,0.5065913370998117,7.08
2020-09-08,102900005116912,姬菇(1),1011010801,食用菌,0.538,0.0,0.538,16.0,0.0,16.0,9.93,0.6112789526686808,8.99
2020-09-08,102900005116943,红杭椒,1011010504,辣椒类,0.215,0.0,0.215,14.0,0.0,14.0,7.07,0.98019801980198,9.99
2020-09-08,102900005115762,苋菜,1011010101,花叶类,3.145,0.0,3.145,4.6,0.0,4.6,2.38,0.9327731092436974,18.52
2020-09-08,102900005115779,云南生菜,1011010101,花叶类,13.052,0.0,13.052,9.0,0.0,9.0,4.85,0.8556701030927837,15.25
2020-09-08,102900005115786,竹叶菜,1011010101,花叶类,0.8029999999999999,0.0,0.8029999999999999,6.0,0.0,6.0,2.59,1.3166023166023166,13.62
2020-09-08,102900005115793,小白菜,1011010101,花叶类,5.318,0.0,5.318,19.8,0.0,19.8,11.2,0.767857142857143,7.59
2020-09-08,102900005115908,菜心,1011010101,花叶类,6.604,0.0,6.604,9.0,0.0,9.0,5.91,0.5228426395939086,13.7
2020-09-08,102900005115960,大白菜,1011010101,花叶类,13.032,0.0,13.032,5.0,0.0,5.0,2.61,0.9157088122605364,22.27
2020-09-08,102900005115984,云南油麦菜,1011010101,花叶类,8.238,0.0,8.238,10.0,0.0,10.0,5.49,0.8214936247723132,12.81
2020-09-08,102900005116226,青尖椒,1011010504,辣椒类,2.538,0.0,2.538,12.0,0.0,12.0,6.73,0.7830609212481425,6.72
2020-09-08,102900005115946,木耳菜,1011010101,花叶类,4.312,0.0,4.312,8.0,0.0,8.0,3.26,1.45398773006135,7.61
2020-09-08,102900005116257,紫茄子(2),1011010501,茄类,7.321,0.0,7.321,12.0,0.0,12.000000000000002,9.22,0.3015184381778742,6.07
2020-09-08,102900005116509,青茄子(1),1011010501,茄类,7.155,0.0,7.155,8.0,0.0,8.0,5.22,0.5325670498084292,5.01
2020-09-08,102900005116530,西峡香菇(1),1011010801,食用菌,10.857,0.0,10.857,19.8,0.0,19.8,12.55,0.5776892430278884,13.82
2020-09-08,102900005116547,金针菇(1),1011010801,食用菌,5.571,0.0,5.571,10.0,0.0,10.0,4.94,1.0242914979757085,3.43
2020-09-08,102900005116714,西兰花,1011010201,花菜类,19.63,0.0,19.63,12.0,0.0,12.0,7.6,0.5789473684210527,9.26
2020-09-08,102900005116790,黄心菜(1),1011010101,花叶类,5.477,0.0,5.477,8.0,0.0,8.0,4.07,0.9656019656019654,10.64
2020-09-08,102900005116899,净藕(1),1011010402,水生根茎类,19.127,0.0,19.127,8.0,0.0,8.0,5.2,0.5384615384615384,5.54
2020-09-08,102900005116233,红椒(1),1011010504,辣椒类,4.155,0.0,4.155,9.0,0.0,9.0,4.15,1.1686746987951806,11.76
2020-09-09,102900011001219,红灯笼椒(1),1011010504,辣椒类,0.482,0.0,0.482,16.0,0.0,16.0,9.67,0.6546018614270941,8.93
2020-09-09,102900005119968,青杭椒(2),1011010504,辣椒类,0.27,0.0,0.27,10.0,0.0,10.0,4.15,1.4096385542168672,9.0
2020-09-09,102900005119975,红薯尖,1011010101,花叶类,9.122,0.0,9.122,4.0,0.0,4.0,2.4,0.6666666666666667,8.42
2020-09-09,102900005123880,灯笼椒(1),1011010504,辣椒类,0.526,0.0,0.526,12.0,0.0,12.0,4.11,1.91970802919708,16.33
2020-09-09,102900005125808,小米椒,1011010504,辣椒类,1.729,0.0,1.729,12.0,0.0,12.0,3.22,2.726708074534161,5.86
2020-09-09,102900005125815,杏鲍菇(1),1011010801,食用菌,6.863,0.0,6.863,12.0,0.0,12.0,7.07,0.6973125884016973,5.05
2020-09-09,102900011000328,螺丝椒,1011010504,辣椒类,3.4770000000000003,0.0,3.4770000000000003,10.0,0.0,10.0,7.38,0.3550135501355014,10.18
2020-09-09,102900011001806,姬菇(包),1011010801,食用菌,5.0,0.0,5.0,5.9,0.0,5.9,3.6,0.638888888888889,12.42
2020-09-09,106956146480197,白玉菇(2),1011010801,食用菌,2.0,0.0,2.0,4.9,0.0,4.9,2.46,0.9918699186991872,7.3
2020-09-09,102900011008522,甜白菜,1011010101,花叶类,14.977,0.0,14.977,8.0,0.0,8.0,5.0,0.6,9.43
2020-09-09,102900011009246,鲜木耳(1),1011010801,食用菌,0.508,0.0,0.508,14.0,0.0,14.0,7.58,0.8469656992084432,7.63
2020-09-09,102900011009970,青梗散花,1011010201,花菜类,14.56,0.0,14.56,10.0,0.0,10.0,5.49,0.8214936247723132,17.06
2020-09-09,102900011011546,海鲜菇(袋)(1),1011010801,食用菌,3.0,0.0,3.0,4.9,0.0,4.9,2.42,1.0247933884297522,5.96
2020-09-09,102900011016909,花茄子,1011010501,茄类,1.581,0.0,1.581,14.0,0.0,14.0,10.17,0.3765978367748279,6.98
2020-09-09,102900051000463,圆茄子(2),1011010501,茄类,3.01,0.0,3.01,6.0,0.0,6.0,4.59,0.3071895424836601,6.71
2020-09-09,102900051010455,黄白菜(2),1011010101,花叶类,13.027,0.0,13.027,6.0,0.0,6.0,3.62,0.6574585635359116,15.61
2020-09-09,102900005119944,海鲜菇(1),1011010801,食用菌,1.04,0.0,1.04,18.0,0.0,18.0,10.37,0.7357762777242046,9.89
2020-09-09,102900011008164,奶白菜,1011010101,花叶类,7.791,0.0,7.791,5.0,0.0,4.999999999999999,2.6,0.9230769230769228,15.68
2020-09-09,102900005118831,娃娃菜,1011010101,花叶类,2.0,0.0,2.0,6.9,0.0,6.9,4.05,0.7037037037037038,2.48
2020-09-09,102900005118824,高瓜(1),1011010402,水生根茎类,0.858,0.0,0.858,14.0,0.0,14.0,5.37,1.6070763500931096,29.25
2020-09-09,102900005115762,苋菜,1011010101,花叶类,6.442,0.0,6.442,4.6,0.0,4.6,2.39,0.924686192468619,18.52
2020-09-09,102900005117056,泡泡椒(精品),1011010504,辣椒类,25.944,0.0,25.944,8.0,0.0,8.0,5.47,0.4625228519195613,7.08
2020-09-09,102900005115779,云南生菜,1011010101,花叶类,22.562,0.0,22.562,9.0,0.0,9.0,4.84,0.859504132231405,15.25
2020-09-09,102900005115786,竹叶菜,1011010101,花叶类,6.1370000000000005,0.0,6.1370000000000005,6.0,0.0,6.0,2.59,1.3166023166023166,13.62
2020-09-09,102900005115793,小白菜,1011010101,花叶类,2.955,0.0,2.955,19.8,0.0,19.8,11.51,0.7202432667245874,7.59
2020-09-09,102900005115908,菜心,1011010101,花叶类,3.919,0.0,3.919,10.0,0.0,10.0,5.74,0.7421602787456445,13.7
2020-09-09,102900005115960,大白菜,1011010101,花叶类,8.394,0.0,8.394,5.0,0.0,5.0,2.61,0.9157088122605364,22.27
2020-09-09,102900005115984,云南油麦菜,1011010101,花叶类,6.376,0.0,6.376,10.0,0.0,10.0,4.43,1.2573363431151243,12.81
2020-09-09,102900005116226,青尖椒,1011010504,辣椒类,3.173,0.0,3.173,12.0,0.0,12.0,6.51,0.8433179723502304,6.72
2020-09-09,102900005116233,红椒(1),1011010504,辣椒类,3.464,0.0,3.464,9.0,0.0,9.0,4.85,0.8556701030927837,11.76
2020-09-09,102900005115946,木耳菜,1011010101,花叶类,4.51,0.0,4.51,8.0,0.0,8.0,3.25,1.4615384615384617,7.61
2020-09-09,102900005116509,青茄子(1),1011010501,茄类,4.828,0.0,4.828,7.0,0.0,6.999999999999999,5.22,0.3409961685823753,5.01
2020-09-09,102900005116257,紫茄子(2),1011010501,茄类,2.622,0.0,2.622,12.0,0.0,12.0,9.32,0.2875536480686695,6.07
2020-09-09,102900005116912,姬菇(1),1011010801,食用菌,1.434,0.0,1.434,16.0,0.0,16.0,9.72,0.6460905349794238,8.99
2020-09-09,102900005116899,净藕(1),1011010402,水生根茎类,11.303,0.0,11.303,8.0,0.0,8.0,5.6,0.4285714285714286,5.54
2020-09-09,102900005116790,黄心菜(1),1011010101,花叶类,6.554,0.0,6.554,8.0,0.0,8.0,4.07,0.9656019656019654,10.64
2020-09-09,102900005116943,红杭椒,1011010504,辣椒类,0.73,0.0,0.73,14.0,0.0,13.999999999999998,7.07,0.9801980198019798,9.99
2020-09-09,102900005116547,金针菇(1),1011010801,食用菌,3.89,0.0,3.89,10.0,0.0,10.0,4.0,1.5,3.43
2020-09-09,102900005116530,西峡香菇(1),1011010801,食用菌,9.715,0.0,9.715,19.8,0.0,19.8,12.58,0.5739268680445152,13.82
2020-09-09,102900005116714,西兰花,1011010201,花菜类,18.17,0.0,18.17,12.0,0.0,12.0,7.65,0.5686274509803921,9.26
2020-09-10,102900011001813,金针菇(袋)(1),1011010801,食用菌,1.0,0.0,1.0,3.9,0.0,3.9,2.73,0.4285714285714285,8.85
2020-09-10,102900005119975,红薯尖,1011010101,花叶类,4.95,0.0,4.95,4.0,0.0,4.0,2.4,0.6666666666666667,8.42
2020-09-10,102900005123880,灯笼椒(1),1011010504,辣椒类,1.002,0.0,1.002,12.0,0.0,12.0,4.12,1.9126213592233008,16.33
2020-09-10,102900005125808,小米椒,1011010504,辣椒类,2.021,0.0,2.021,12.0,0.0,12.0,7.12,0.6853932584269663,5.86
2020-09-10,102900005125815,杏鲍菇(1),1011010801,食用菌,9.424,0.0,9.424,12.0,0.0,12.0,7.31,0.6415868673050616,5.05
2020-09-10,102900011000328,螺丝椒,1011010504,辣椒类,4.828,0.0,4.828,10.0,0.0,10.0,7.4,0.3513513513513512,10.18
2020-09-10,102900011001219,红灯笼椒(1),1011010504,辣椒类,1.439,0.0,1.439,16.0,0.0,16.0,10.47,0.528175740210124,8.93
2020-09-10,102900011001806,姬菇(包),1011010801,食用菌,2.0,0.0,2.0,5.9,0.0,5.9,3.76,0.569148936170213,12.42
2020-09-10,102900011008164,奶白菜,1011010101,花叶类,8.356,0.0,8.356,5.0,0.0,5.0,2.6,0.923076923076923,15.68
2020-09-10,102900005119968,青杭椒(2),1011010504,辣椒类,0.15,0.0,0.15,10.0,0.0,10.0,4.13,1.4213075060532687,9.0
2020-09-10,102900011009246,鲜木耳(1),1011010801,食用菌,0.429,0.0,0.429,14.0,0.0,14.0,7.48,0.8716577540106951,7.63
2020-09-10,102900011009970,青梗散花,1011010201,花菜类,8.378,0.0,8.378,10.0,0.0,10.0,6.18,0.6181229773462784,17.06
2020-09-10,102900011011546,海鲜菇(袋)(1),1011010801,食用菌,1.0,0.0,1.0,4.9,0.0,4.9,2.42,1.0247933884297522,5.96
2020-09-10,102900011016909,花茄子,1011010501,茄类,0.257,0.0,0.257,16.0,0.0,16.0,10.17,0.5732546705998034,6.98
2020-09-10,102900051000463,圆茄子(2),1011010501,茄类,2.49,0.0,2.49,6.0,0.0,6.0,4.5,0.3333333333333333,6.71
2020-09-10,102900051004294,青线椒,1011010504,辣椒类,2.8200000000000003,0.0,2.8200000000000003,8.0,0.0,8.0,5.0,0.6,7.8
2020-09-10,102900051010455,黄白菜(2),1011010101,花叶类,20.92,0.0,20.92,6.0,0.0,6.0,3.62,0.6574585635359116,15.61
2020-09-10,106956146480197,白玉菇(2),1011010801,食用菌,3.0,0.0,3.0,4.9,0.0,4.9,2.46,0.9918699186991872,7.3
2020-09-10,102900011008522,甜白菜,1011010101,花叶类,9.913,0.0,9.913,8.0,0.0,8.0,5.0,0.6,9.43
2020-09-10,102900005119944,海鲜菇(1),1011010801,食用菌,0.8350000000000001,0.0,0.8350000000000001,18.0,0.0,18.0,10.37,0.7357762777242046,9.89
2020-09-10,102900005116790,黄心菜(1),1011010101,花叶类,5.114,0.0,5.114,7.0,0.0,7.000000000000001,4.07,0.71990171990172,10.64
2020-09-10,102900005117056,泡泡椒(精品),1011010504,辣椒类,29.141,0.0,29.141,10.0,0.0,10.0,5.27,0.8975332068311197,7.08
2020-09-10,102900005118824,高瓜(1),1011010402,水生根茎类,0.78,0.0,0.78,14.0,0.0,14.0,5.37,1.6070763500931096,29.25
2020-09-10,102900005115779,云南生菜,1011010101,花叶类,11.118,0.0,11.118,9.0,0.0,9.0,4.27,1.107728337236534,15.25
2020-09-10,102900005115786,竹叶菜,1011010101,花叶类,10.846,0.0,10.846,5.0,0.0,5.0,2.61,0.9157088122605364,13.62
2020-09-10,102900005115793,小白菜,1011010101,花叶类,2.96,0.0,2.96,19.8,0.0,19.8,11.44,0.730769230769231,7.59
2020-09-10,102900005115823,上海青,1011010101,花叶类,16.195,0.0,16.195,8.0,0.0,8.0,4.73,0.6913319238900633,14.43
2020-09-10,102900005115908,菜心,1011010101,花叶类,5.6930000000000005,0.0,5.6930000000000005,10.0,0.0,10.0,5.74,0.7421602787456445,13.7
2020-09-10,102900005115960,大白菜,1011010101,花叶类,12.65,0.0,12.65,5.0,0.0,5.0,2.6,0.923076923076923,22.27
2020-09-10,102900005115984,云南油麦菜,1011010101,花叶类,6.705,0.0,6.705,10.0,0.0,10.0,5.63,0.7761989342806395,12.81
2020-09-10,102900005116226,青尖椒,1011010504,辣椒类,3.072,0.0,3.072,12.0,0.0,12.000000000000002,6.51,0.8433179723502308,6.72
2020-09-10,102900005115762,苋菜,1011010101,花叶类,4.4990000000000006,0.0,4.4990000000000006,4.6,0.0,4.6,2.4,0.9166666666666666,18.52
2020-09-10,102900005116257,紫茄子(2),1011010501,茄类,7.347,0.0,7.347,12.0,0.0,12.0,8.93,0.3437849944008959,6.07
2020-09-10,102900005116509,青茄子(1),1011010501,茄类,6.822,0.0,6.822,7.0,0.0,7.0,4.78,0.4644351464435146,5.01
2020-09-10,102900005116530,西峡香菇(1),1011010801,食用菌,9.273,0.0,9.273,19.8,0.0,19.8,13.0,0.5230769230769231,13.82
2020-09-10,102900005116547,金针菇(1),1011010801,食用菌,8.572000000000001,0.0,8.572000000000001,10.0,0.0,10.0,5.57,0.7953321364452423,3.43
2020-09-10,102900005116899,净藕(1),1011010402,水生根茎类,13.712,0.0,13.712,8.0,0.0,8.0,5.6,0.4285714285714286,5.54
2020-09-10,102900005116912,姬菇(1),1011010801,食用菌,0.256,0.0,0.256,16.0,0.0,16.0,9.86,0.6227180527383368,8.99
2020-09-10,102900005116943,红杭椒,1011010504,辣椒类,0.215,0.0,0.215,14.0,0.0,14.0,7.07,0.98019801980198,9.99
2020-09-10,102900005116233,红椒(1),1011010504,辣椒类,4.633,0.0,4.633,9.0,0.0,9.0,5.08,0.7716535433070866,11.76
2020-09-11,102900005119944,海鲜菇(1),1011010801,食用菌,3.087,0.0,3.087,18.0,0.0,18.0,10.26,0.7543859649122807,9.89
2020-09-11,102900005119968,青杭椒(2),1011010504,辣椒类,0.55,0.0,0.55,10.0,0.0,10.0,4.15,1.4096385542168672,9.0
2020-09-11,102900005119975,红薯尖,1011010101,花叶类,10.882,0.0,10.882,4.0,0.0,4.0,1.98,1.02020202020202,8.42
2020-09-11,102900005125808,小米椒,1011010504,辣椒类,2.17,0.0,2.17,12.0,0.0,12.0,7.2,0.6666666666666666,5.86
2020-09-11,102900005125815,杏鲍菇(1),1011010801,食用菌,6.9719999999999995,0.0,6.9719999999999995,12.0,0.0,11.999999999999998,7.62,0.574803149606299,5.05
2020-09-11,102900011000328,螺丝椒,1011010504,辣椒类,5.55,0.0,5.55,10.0,0.0,10.0,7.9,0.2658227848101265,10.18
2020-09-11,102900011001806,姬菇(包),1011010801,食用菌,3.0,0.0,3.0,5.900000000000001,0.0,5.900000000000001,3.69,0.598915989159892,12.42
2020-09-11,102900011001813,金针菇(袋)(1),1011010801,食用菌,1.0,0.0,1.0,3.9,0.0,3.9,2.68,0.4552238805970148,8.85
2020-09-11,102900011009246,鲜木耳(1),1011010801,食用菌,0.644,0.0,0.644,14.0,0.0,14.0,7.39,0.8944519621109608,7.63
2020-09-11,102900011008522,甜白菜,1011010101,花叶类,12.795,0.0,12.795,8.0,0.0,8.0,4.86,0.6460905349794238,9.43
2020-09-11,102900011011546,海鲜菇(袋)(1),1011010801,食用菌,1.0,0.0,1.0,4.9,0.0,4.9,2.42,1.0247933884297522,5.96
2020-09-11,102900011013274,白玉菇(袋),1011010801,食用菌,4.0,0.0,4.0,7.9,0.0,7.9,3.98,0.984924623115578,6.57
2020-09-11,102900051000463,圆茄子(2),1011010501,茄类,3.68,0.0,3.68,6.0,0.0,6.0,4.08,0.4705882352941176,6.71
2020-09-11,102900051004294,青线椒,1011010504,辣椒类,3.647,0.0,3.647,10.0,0.0,9.999999999999998,5.0,0.9999999999999996,7.8
2020-09-11,102900051010455,黄白菜(2),1011010101,花叶类,18.546,0.0,18.546,6.0,0.0,6.0,3.5,0.7142857142857143,15.61
2020-09-11,102900005118831,娃娃菜,1011010101,花叶类,3.0,0.0,3.0,6.900000000000001,0.0,6.900000000000001,3.7,0.8648648648648651,2.48
2020-09-11,106956146480197,白玉菇(2),1011010801,食用菌,5.0,0.0,5.0,4.9,0.0,4.9,2.43,1.0164609053497942,7.3
2020-09-11,102900011008164,奶白菜,1011010101,花叶类,8.093,0.0,8.093,4.0,0.0,4.0,2.21,0.8099547511312217,15.68
2020-09-11,102900005118824,高瓜(1),1011010402,水生根茎类,0.644,0.0,0.644,14.0,0.0,14.0,5.14,1.7237354085603114,29.25
2020-09-11,102900005116790,黄心菜(1),1011010101,花叶类,2.135,0.0,2.135,7.0,0.0,7.0,3.89,0.7994858611825192,10.64
2020-09-11,102900005117056,泡泡椒(精品),1011010504,辣椒类,27.584,0.0,27.584,10.0,0.0,10.0,5.51,0.8148820326678766,7.08
2020-09-11,102900005115762,苋菜,1011010101,花叶类,5.089,0.0,5.089,4.6,0.0,4.6,2.47,0.8623481781376515,18.52
2020-09-11,102900005115779,云南生菜,1011010101,花叶类,41.772,0.0,41.772,8.0,0.0,8.0,5.18,0.5444015444015445,15.25
2020-09-11,102900005115786,竹叶菜,1011010101,花叶类,6.734,0.0,6.734,3.6,0.0,3.6,1.55,1.3225806451612905,13.62
2020-09-11,102900005115793,小白菜,1011010101,花叶类,4.415,0.0,4.415,19.8,0.0,19.8,11.2,0.767857142857143,7.59
