销售日期,分类编码,分类名称,销售总量_kg,销售额(元),成本额(元),毛利(元),平均销售单价,平均批发价格,平均加成率,平均损耗率,打折销售比例,年,月,日,星期,是否周末,补货量_kg
2021-01-06,1011010801,食用菌,81.462,760.2542,543.77181,216.48239,11.782488479262673,8.485437788018432,0.4230931101445529,0.11137557603686635,0.009216589861751152,2021,1,6,2,False,91.67202453955915
2021-01-07,1011010101,花叶类,161.62800000000001,756.4826,495.97546,260.50714,5.973705179282869,4.0601593625498005,0.5765410871895172,0.14039083665338647,0.0,2021,1,7,3,False,188.02498494868652
2021-01-07,1011010201,花菜类,42.427,379.626,259.42153,120.20446999999999,9.011764705882353,6.1702352941176475,0.46685291341661495,0.1311411764705882,0.0,2021,1,7,3,False,48.83071777720607
2021-01-07,1011010402,水生根茎类,54.723,502.225,384.95986,117.26514,9.092957746478874,6.949014084507042,0.31308801181852103,0.07239436619718309,0.0,2021,1,7,3,False,58.9938202247191
2021-01-07,1011010501,茄类,12.56,123.068,83.97142000000001,39.096579999999996,9.76,6.6524,0.4699333367432185,0.059428,0.0,2021,1,7,3,False,13.35357633440077
2021-01-07,1011010504,辣椒类,50.183,889.2626,723.60087,165.66173000000003,20.9,16.278333333333332,0.2458415638084976,0.07782533333333333,0.2866666666666667,2021,1,7,3,False,54.41810734336662
2021-01-07,1011010801,食用菌,96.002,935.4934,678.24197,257.25143,11.967391304347826,8.703,0.41684298788383395,0.11470130434782609,0.021739130434782608,2021,1,7,3,False,108.44023657944972
2021-01-08,1011010101,花叶类,234.462,1025.355,659.4487,365.9063,6.042727272727272,4.0120000000000005,0.6099236133708004,0.15302090909090907,0.0,2021,1,8,4,False,276.82147353642944
2021-01-08,1011010201,花菜类,29.703,287.149,184.97218,102.17682,9.835820895522389,6.4085074626865675,0.550913979570713,0.13800298507462683,0.0,2021,1,8,4,False,34.45835598696536
2021-01-08,1011010402,水生根茎类,53.904,455.226,366.4037,88.8223,8.28857142857143,6.712285714285715,0.22300107378043563,0.08874571428571429,0.0,2021,1,8,4,False,59.15363125864194
2021-01-08,1011010501,茄类,12.049,119.387,86.64859999999999,32.738400000000006,9.933333333333334,7.245333333333333,0.37791050347627275,0.059993333333333336,0.0,2021,1,8,4,False,12.817994198622705
2021-01-08,1011010504,辣椒类,37.342,725.6312,558.67305,166.95815,21.640944881889766,16.218661417322835,0.30269990659916024,0.08520472440944882,0.2283464566929134,2021,1,8,4,False,40.8200621454824
2021-01-08,1011010801,食用菌,90.415,808.26,549.06135,259.19865,11.836082474226803,8.066134020618556,0.4916061651884667,0.10766288659793813,0.0,2021,1,8,4,False,101.32381433210831
2021-01-09,1011010101,花叶类,233.427,1205.1096,831.92506,373.18454,6.658656330749354,4.684547803617571,0.5297745172827103,0.14559612403100775,0.0,2021,1,9,5,True,273.20451903997616
2021-01-09,1011010201,花菜类,47.188,525.928,331.66312,194.26487999999998,11.203703703703704,7.094166666666667,0.5975455511155623,0.12365555555555555,0.0,2021,1,9,5,True,53.84640742478224
2021-01-09,1011010402,水生根茎类,90.49,810.582,638.99008,171.59192000000002,8.875675675675677,7.007567567567568,0.2600008477580233,0.08476396396396396,0.0,2021,1,9,5,True,98.87066990054255
2021-01-09,1011010501,茄类,17.965,179.004,128.90165,50.10235000000001,9.953488372093023,7.1355813953488365,0.4219472342993141,0.06020697674418605,0.0,2021,1,9,5,True,19.115911222411665
2021-01-09,1011010504,辣椒类,78.498,1389.4342,1093.32078,296.11342,19.560000000000002,14.895574468085107,0.28851062531378335,0.08226936170212766,0.2553191489361702,2021,1,9,5,True,85.53490177203992
2021-01-09,1011010801,食用菌,129.833,1199.151,812.63791,386.51309,11.90035335689046,8.15007067137809,0.4899719025391015,0.10967279151943463,0.0,2021,1,9,5,True,145.8261622955153
2021-01-10,1011010101,花叶类,250.645,1093.6132,721.8794399999999,371.73376,5.891576086956522,3.9620652173913045,0.5748448848345319,0.15444320652173912,0.0,2021,1,10,6,True,296.42597863705066
2021-01-10,1011010201,花菜类,57.696,649.778,428.98727,220.79072999999997,11.282051282051283,7.454358974358975,0.5212037683947796,0.12059999999999998,0.0,2021,1,10,6,True,65.60836934273368
2021-01-10,1011010402,水生根茎类,79.563,727.418,550.4626,176.9554,9.095918367346938,6.861428571428571,0.3174418427526809,0.08209999999999999,0.0,2021,1,10,6,True,86.67937683843556
2021-01-10,1011010501,茄类,23.755,235.033,158.98557,76.04743,9.903846153846153,6.706346153846154,0.48019867358351187,0.05968076923076923,0.0,2021,1,10,6,True,25.262697201850436
2021-01-10,1011010504,辣椒类,68.365,1300.1862,961.73208,338.45412000000005,22.348598130841122,15.997102803738318,0.3692541988690691,0.08140093457943924,0.0,2021,1,10,6,True,74.42311077107459
2021-01-10,1011010801,食用菌,137.986,1401.8242,929.61987,472.20433,12.97391304347826,8.612374581939799,0.535864382316067,0.11174180602006689,0.0,2021,1,10,6,True,155.3444718384633
2021-01-11,1011010101,花叶类,182.204,778.0854,527.02612,251.05928,5.821455938697318,3.9636015325670497,0.5269658316009538,0.1525088122605364,0.0,2021,1,11,0,False,214.99220597915325
2021-01-11,1011010201,花菜类,28.862000000000002,339.026,206.92352,132.10248,11.920634920634921,7.320952380952381,0.6349779314172725,0.1346952380952381,0.0,2021,1,11,0,False,33.35472225585261
2021-01-11,1011010402,水生根茎类,47.911,407.988,333.1608,74.8272,8.433333333333334,6.909824561403509,0.2279866271020107,0.07739122807017544,0.0,2021,1,11,0,False,51.929920306073356
2021-01-11,1011010501,茄类,15.841,156.628,108.68726000000001,47.94074,9.875,6.8412500000000005,0.44931974562135113,0.059375000000000004,0.0,2021,1,11,0,False,16.840930232558136
2021-01-11,1011010504,辣椒类,46.768,922.2998,690.32466,231.97514,23.312751677852347,16.977651006711408,0.3505184906397255,0.07978322147651007,0.0,2021,1,11,0,False,50.82280729008266
2021-01-11,1011010801,食用菌,81.67,782.5884,520.37086,262.21754,12.261627906976743,8.21796511627907,0.5109555646115539,0.10903837209302325,0.0,2021,1,11,0,False,91.66500266892187
2021-01-12,1011010101,花叶类,173.449,741.7302,473.66794,268.06226,6.124890829694323,4.047423580786027,0.643227431500639,0.15181004366812226,0.008733624454148471,2021,1,12,1,False,204.49310759361703
2021-01-12,1011010201,花菜类,18.847,235.887,142.75469,93.13230999999999,12.533333333333333,7.606666666666667,0.6644968141809668,0.129,0.0,2021,1,12,1,False,21.63834672789897
2021-01-12,1011010402,水生根茎类,55.595,526.502,376.81615,149.68585000000002,9.569117647058825,6.8516176470588235,0.40203473397601003,0.0762514705882353,0.0,2021,1,12,1,False,60.18412828803357
2021-01-12,1011010501,茄类,6.304,63.04,44.38016,18.65984,10.0,7.04,0.42045454545454547,0.060700000000000004,0.0,2021,1,12,1,False,6.711380815500905
2021-01-12,1011010504,辣椒类,35.595,746.7238,525.77598,220.94781999999998,24.225862068965515,16.90543103448276,0.4342368414950038,0.07987413793103448,0.0,2021,1,12,1,False,38.68492503836619
2021-01-12,1011010801,食用菌,73.283,755.002,498.9561,256.0459,12.836526946107783,8.507365269461078,0.5278009747904243,0.10457425149700598,0.0,2021,1,12,1,False,81.84151519265248
2021-01-13,1011010101,花叶类,172.101,816.0732,508.55728,307.51592,6.280459770114943,3.9737931034482763,0.6809878602093999,0.16572835249042145,0.0,2021,1,13,2,False,206.28892341450936
2021-01-13,1011010201,花菜类,25.301,305.3544,205.6839,99.6705,11.953125,8.1825,0.4866448426661305,0.1145375,0.078125,2021,1,13,2,False,28.573767946129845
2021-01-13,1011010402,水生根茎类,40.616,395.36,281.7245,113.63550000000001,9.6625,6.834464285714286,0.41851020708526254,0.07428392857142858,0.0,2021,1,13,2,False,43.87522400612654
2021-01-13,1011010504,辣椒类,37.065,749.026,536.46277,212.56323000000003,24.743396226415097,17.275188679245282,0.4154117466111764,0.07745094339622641,0.0,2021,1,13,2,False,40.17672527512981
2021-01-13,1011010801,食用菌,76.684,779.543,527.92637,251.61663,13.0,8.893370786516854,0.4964470946506617,0.1125005617977528,0.0,2021,1,13,2,False,86.40456173733928
2021-01-14,1011010101,花叶类,148.947,761.967,513.86231,248.10468999999998,6.630275229357799,4.4256422018348625,0.5094852414434047,0.1614169724770642,0.0,2021,1,14,3,False,177.61747508767246
2021-01-14,1011010201,花菜类,34.119,408.191,293.64707,114.54393000000002,12.029411764705882,8.592058823529412,0.4014638113309841,0.12242352941176471,0.08823529411764706,2021,1,14,3,False,38.8786631632571
2021-01-14,1011010402,水生根茎类,43.51,400.165,302.36905,97.79595,9.1,6.837454545454546,0.3426660097239912,0.08047090909090909,0.0,2021,1,14,3,False,47.317698189389425
2021-01-14,1011010501,茄类,18.643,171.174,120.41641,50.75759000000001,9.142857142857142,6.452857142857143,0.41651206155839926,0.059185714285714286,0.0,2021,1,14,3,False,19.815813049486007
2021-01-14,1011010504,辣椒类,39.296,828.259,604.36701,223.89199,24.93884297520661,17.682148760330577,0.39264184258958085,0.0821099173553719,0.0,2021,1,14,3,False,42.81122624920429
2021-01-14,1011010801,食用菌,75.963,812.038,555.43706,256.60094,13.195209580838323,9.05928143712575,0.4892149348108092,0.11104491017964072,0.0,2021,1,14,3,False,85.45201087194478
2021-01-15,1011010101,花叶类,171.213,899.3304,586.99227,312.33813000000004,7.2062992125984255,4.635354330708662,0.5270950962033774,0.15985748031496064,0.0,2021,1,15,4,False,203.7904236345352
2021-01-15,1011010201,花菜类,30.979,385.207,253.37666,131.83034,12.271428571428572,8.122142857142856,0.5103754416600707,0.1271428571428571,0.04285714285714286,2021,1,15,4,False,35.49148936170212
2021-01-15,1011010402,水生根茎类,51.428,466.595,353.3374,113.2576,9.078333333333335,6.905333333333333,0.31953140933125507,0.07537833333333334,0.0,2021,1,15,4,False,55.620587159072265
2021-01-15,1011010501,茄类,14.644,135.712,94.8658,40.8462,9.181818181818182,6.462727272727272,0.419719912288574,0.059736363636363636,0.0,2021,1,15,4,False,15.574355354881126
2021-01-15,1011010504,辣椒类,39.211,755.986,572.68156,183.30444000000003,21.725396825396825,15.88047619047619,0.3204051219164379,0.08026190476190476,0.0,2021,1,15,4,False,42.63278883740195
2021-01-15,1011010801,食用菌,101.383,1069.234,712.73019,356.50381,13.061187214611872,8.796255707762558,0.5350553075399713,0.10953652968036529,0.0,2021,1,15,4,False,113.85419321424634
2021-01-16,1011010101,花叶类,252.825,1387.805,920.2007100000001,467.60429,7.554591836734694,4.8787244897959186,0.510404567906031,0.1546030612244898,0.0,2021,1,16,5,True,299.06069965925917
2021-01-16,1011010201,花菜类,45.807,570.161,376.37016,193.79083999999997,12.425742574257425,8.190891089108911,0.5205490143608956,0.1258079207920792,0.0,2021,1,16,5,True,52.399239354243925
2021-01-16,1011010402,水生根茎类,82.624,755.797,572.14092,183.65608,9.093877551020409,6.879591836734694,0.32855706899028403,0.08226122448979592,0.0,2021,1,16,5,True,90.02997607251184
2021-01-16,1011010501,茄类,20.109,183.423,122.69805000000001,60.72495,9.127659574468085,6.10531914893617,0.4946514513336466,0.06002340425531916,0.0,2021,1,16,5,True,21.393085839620273
2021-01-16,1011010504,辣椒类,76.174,1452.2698,1117.35709,334.91270999999995,22.133333333333333,16.61605263157895,0.31645889049971626,0.07750921052631579,0.0,2021,1,16,5,True,82.57426618151943
2021-01-16,1011010801,食用菌,150.015,1398.2766000000001,934.21105,464.06555000000003,12.18421052631579,8.232445820433437,0.5095358366641928,0.11014458204334367,0.0,2021,1,16,5,True,168.58356646799336
2021-01-17,1011010101,花叶类,228.991,1196.091,788.90446,407.18654000000004,7.177966101694915,4.561638418079096,0.523330851072119,0.15785084745762712,0.0,2021,1,17,6,True,271.9126407818576
2021-01-17,1011010201,花菜类,45.21,601.6602,376.03335,225.62685000000002,13.221505376344085,8.308387096774194,0.594705503328205,0.13719569892473116,0.0,2021,1,17,6,True,52.39890429806283
2021-01-17,1011010402,水生根茎类,67.482,660.164,478.20816,181.95584,9.77027027027027,7.050945945945946,0.3906092299603979,0.0860027027027027,0.0,2021,1,17,6,True,73.8317281676272
2021-01-17,1011010501,茄类,24.613,227.127,148.23701,78.88999,9.26923076923077,6.0503846153846155,0.532201940729752,0.05927307692307693,0.0,2021,1,17,6,True,26.163809492659112
2021-01-17,1011010504,辣椒类,74.534,1643.2842,1095.95077,547.3334300000001,24.60510638297872,16.678382978723405,0.5058191579629159,0.08278127659574469,0.0,2021,1,17,6,True,81.26087932807044
2021-01-17,1011010801,食用菌,141.492,1245.6994,819.50111,426.19829000000004,12.037966101694915,8.045864406779662,0.5281309066870297,0.10887999999999999,0.0,2021,1,17,6,True,158.77996229464043
2021-01-18,1011010101,花叶类,167.119,1106.7738,698.88653,407.88727,8.25298013245033,5.229304635761589,0.5910490780975448,0.1596774834437086,0.0,2021,1,18,0,False,198.87483282593328
2021-01-18,1011010201,花菜类,33.17,424.442,281.29846,143.14354,12.777777777777779,8.492222222222223,0.4993040416879269,0.14026666666666665,0.2222222222222222,2021,1,18,0,False,38.581730769230774
2021-01-18,1011010402,水生根茎类,48.095,458.298,323.79438,134.50362,9.562068965517241,6.733793103448276,0.42944372425316163,0.08187241379310345,0.0,2021,1,18,0,False,52.3837870929215
2021-01-18,1011010501,茄类,10.266,103.836,61.83726,41.99874,10.12,6.0308,0.6822272681090762,0.059428,0.0,2021,1,18,0,False,10.914634924280119
2021-01-18,1011010504,辣椒类,48.166,1024.5664,726.6568,297.9096,23.331543624161075,16.68221476510067,0.43214623826158316,0.08162684563758389,0.0,2021,1,18,0,False,52.44709056575093
2021-01-18,1011010801,食用菌,72.532,711.6726,471.66668,240.00592,13.019760479041917,8.665928143712575,0.5194285753456594,0.10652275449101797,0.0,2021,1,18,0,False,81.1794596500117
2021-01-19,1011010101,花叶类,216.055,1039.964,700.02945,339.93454999999994,7.15,4.605287769784173,0.49545531934588377,0.16001942446043166,0.0,2021,1,19,1,False,257.21428124836734
2021-01-19,1011010201,花菜类,33.818,419.34000000000003,275.06474,144.27526,12.450704225352112,8.164507042253522,0.523270562394193,0.12574647887323942,0.14084507042253522,2021,1,19,1,False,38.68214331743781
2021-01-19,1011010402,水生根茎类,42.265,403.182,284.6955,118.4865,9.55,6.704166666666667,0.4311111111111111,0.07772333333333334,0.0,2021,1,19,1,False,45.82681263395294
2021-01-19,1011010501,茄类,9.304,94.225,58.31332,35.911680000000004,10.136363636363637,6.277272727272727,0.6169128389784403,0.059254545454545456,0.0,2021,1,19,1,False,9.890029183819408
2021-01-19,1011010504,辣椒类,50.827,1120.584,804.9022,315.6818,24.065806451612904,17.08374193548387,0.4275835875589,0.0800425806451613,0.0,2021,1,19,1,False,55.24929625073811
2021-01-19,1011010801,食用菌,74.431,633.9358,416.46945,217.46635,12.147878787878788,8.056424242424242,0.5269185734162624,0.10535939393939393,0.0,2021,1,19,1,False,83.19653668275123
2021-01-20,1011010101,花叶类,197.824,1148.1551,814.17588,333.97922,7.322492401215805,5.013647416413374,0.41516992386344237,0.15204680851063831,0.00303951367781155,2021,1,20,2,False,233.2958965017138
2021-01-20,1011010201,花菜类,33.627,436.85,284.92769,151.92231,12.933333333333334,8.442933333333334,0.5307127313505149,0.13333866666666666,0.0,2021,1,20,2,False,38.800623388451626
2021-01-20,1011010402,水生根茎类,44.546,431.904,305.28216000000003,126.62183999999999,9.65967741935484,6.779677419354839,0.42914823647274664,0.07536290322580645,0.0,2021,1,20,2,False,48.17673891238934
2021-01-20,1011010501,茄类,19.321,196.406,122.53441,73.87159,10.131578947368421,6.306842105263158,0.6082341303527107,0.059305263157894736,0.0,2021,1,20,2,False,20.539075263523042
2021-01-20,1011010504,辣椒类,51.058,1132.4638,834.53701,297.92679000000004,24.31866666666667,17.713066666666666,0.3793732204882859,0.07815266666666666,0.0,2021,1,20,2,False,55.38661137672109
2021-01-20,1011010801,食用菌,90.131,844.8264,555.41937,289.40703,12.719444444444445,8.407685185185185,0.5329677547888644,0.10533842592592592,0.0,2021,1,20,2,False,100.7431218819034
2021-01-21,1011010101,花叶类,219.93,1127.933,776.10055,351.83245,6.7090625,4.35053125,0.4624409470933003,0.1548715625,0.0,2021,1,21,3,False,260.23263475854816
2021-01-21,1011010201,花菜类,27.553,358.742,233.52338999999998,125.21861000000001,12.93939393939394,8.431515151515152,0.5338327773168361,0.13170151515151515,0.0,2021,1,21,3,False,31.732175606419382
2021-01-21,1011010402,水生根茎类,48.089,463.746,329.30976,134.43624,9.6,6.777142857142857,0.42167528174496816,0.07778095238095238,0.0,2021,1,21,3,False,52.14487829562236
2021-01-21,1011010501,茄类,23.411,240.785,152.58937,88.19563000000001,10.25,6.475,0.5876836497698279,0.058050000000000004,0.0,2021,1,21,3,False,24.853760815329903
2021-01-21,1011010504,辣椒类,57.724,1358.3964,974.9780000000001,383.4184,25.538285714285713,18.141771428571428,0.4056910543517499,0.08260971428571429,0.0,2021,1,21,3,False,62.921965600557606
2021-01-21,1011010801,食用菌,63.013,584.0122,380.45984,203.55236,12.071126760563379,7.870422535211267,0.5518566918435324,0.10290915492957746,0.0,2021,1,21,3,False,70.24149264955815
2021-01-22,1011010101,花叶类,218.136,1295.8024,885.29569,410.50671,7.938260869565217,5.313304347826087,0.4857782545992818,0.15001739130434782,0.0,2021,1,22,4,False,256.6358390964521
2021-01-22,1011010201,花菜类,32.636,421.646,275.5851,146.0609,12.882352941176471,8.422941176470587,0.5284319627911369,0.12701176470588235,0.0,2021,1,22,4,False,37.3842380464665
2021-01-22,1011010402,水生根茎类,48.728,466.808,332.84924,133.95876,9.6015625,6.8059375,0.4161667335473515,0.0803703125,0.0,2021,1,22,4,False,52.986545195671496
2021-01-22,1011010501,茄类,12.333,112.763,77.88594,34.87706,9.142857142857142,6.3149999999999995,0.4480622412008281,0.059942857142857145,0.0,2021,1,22,4,False,13.119415233116529
2021-01-22,1011010504,辣椒类,54.45,1152.1048,902.75532,249.34948000000006,23.793167701863354,18.701925465838507,0.38227259969099026,0.0805832298136646,0.18012422360248448,2021,1,22,4,False,59.22232633299128
2021-01-22,1011010801,食用菌,88.796,883.9342,580.11136,303.82284000000004,13.2524064171123,8.607486631016043,0.5216394299597481,0.09533636363636364,0.0,2021,1,22,4,False,98.15360807130727
2021-01-23,1011010101,花叶类,214.815,1125.9848,751.08107,374.90373,6.869491525423729,4.383050847457627,0.4950327599423246,0.15830254237288136,0.0,2021,1,23,5,True,255.2164059109769
2021-01-23,1011010201,花菜类,48.218,604.244,397.96052,206.28348000000003,12.527272727272727,8.254636363636363,0.5172383360930325,0.11760090909090909,0.0,2021,1,23,5,True,54.644208608967915
2021-01-23,1011010402,水生根茎类,66.893,659.236,476.66686,182.56914,9.813333333333334,7.029555555555556,0.3993372278279341,0.0791688888888889,0.0,2021,1,23,5,True,72.6441572106358
2021-01-23,1011010501,茄类,20.333,189.317,137.26714,52.04986,9.232558139534884,6.707906976744186,0.37528237730025205,0.05946744186046512,0.0,2021,1,23,5,True,21.618603018082283
2021-01-23,1011010504,辣椒类,87.038,1737.4954,1495.01723,242.47817,23.4009009009009,19.578153153153156,0.313226223333264,0.07507072072072073,0.38288288288288286,2021,1,23,5,True,94.10232971305817
2021-01-23,1011010801,食用菌,117.521,1200.526,786.84491,413.68109000000004,13.628286852589643,8.83215139442231,0.521058016627055,0.09613067729083666,0.0,2021,1,23,5,True,130.01990115977702
2021-01-24,1011010101,花叶类,350.342,1945.479,1331.40329,614.07571,7.116822429906542,4.719887850467289,0.45448402176800273,0.14866710280373832,0.0,2021,1,24,6,True,411.52174566940766
2021-01-24,1011010201,花菜类,56.086,727.484,473.42830999999995,254.05569000000003,13.080645161290322,8.517338709677418,0.5358034726580571,0.13736935483870968,0.0,2021,1,24,6,True,65.01739801918737
2021-01-24,1011010402,水生根茎类,88.664,864.742,625.92958,238.81242,9.707758620689654,6.963793103448276,0.3982038790831258,0.08356637931034483,0.0,2021,1,24,6,True,96.74896031561629
2021-01-24,1011010501,茄类,23.807,219.601,154.78188,64.81912,9.18867924528302,6.4743396226415095,0.41969624468619326,0.05970000000000001,0.0,2021,1,24,6,True,25.31851536743592
2021-01-24,1011010504,辣椒类,99.115,1912.9852,1555.7331100000001,357.25208999999995,22.04043321299639,17.855703971119137,0.3523949140845194,0.07641768953068592,0.17689530685920576,2021,1,24,6,True,107.31582759487367
2021-01-24,1011010801,食用菌,127.934,1285.3666,835.6839,449.68270000000007,13.769117647058824,8.934338235294117,0.5430717962666258,0.09990404411764706,0.0,2021,1,24,6,True,142.13373492450356
2021-01-25,1011010101,花叶类,224.149,1167.54,801.34708,366.19292,6.492937853107344,4.357994350282486,0.4319433186423469,0.15795367231638419,0.0,2021,1,25,0,False,266.1955674298957
2021-01-25,1011010201,花菜类,34.554,408.48519999999996,291.58212,116.90308,11.815384615384616,8.42153846153846,0.40727625993481215,0.1346,0.0,2021,1,25,0,False,39.92835682921193
2021-01-25,1011010402,水生根茎类,86.892,853.792,618.81774,234.97426000000002,9.767961165048543,7.034951456310679,0.3923328915220953,0.08446116504854369,0.0,2021,1,25,0,False,94.90804396583263
2021-01-25,1011010501,茄类,20.041,189.411,134.06414,55.34686,9.418604651162791,6.6758139534883725,0.4071888313077477,0.05922093023255814,0.0,2021,1,25,0,False,21.302557257097657
2021-01-25,1011010504,辣椒类,68.681,1389.4488000000001,978.96686,410.48194,22.989,16.4756,0.4644723160687794,0.077674,0.0,2021,1,25,0,False,74.46499393923624
2021-01-25,1011010801,食用菌,79.116,888.5816,595.1149800000001,293.46662000000003,14.363959390862945,9.581167512690355,0.5097519585641875,0.101651269035533,0.0,2021,1,25,0,False,88.06824930343151
2021-01-26,1011010101,花叶类,215.643,1146.6654,747.79227,398.87313,6.554117647058824,4.250470588235294,0.5304129518947512,0.14264911764705884,0.0,2021,1,26,1,False,251.52245648617338
2021-01-26,1011010201,花菜类,36.857,436.5836,279.97139,156.61221,11.825641025641024,7.616794871794872,0.5543970187335557,0.13768589743589743,0.0,2021,1,26,1,False,42.741965938403666
2021-01-26,1011010402,水生根茎类,59.222,567.5600000000001,401.5484,166.01160000000002,9.50253164556962,6.680632911392405,0.4281098833244557,0.07889746835443037,0.0,2021,1,26,1,False,64.29468812141751
2021-01-26,1011010501,茄类,16.078,152.34,111.17434,41.16566,9.416666666666666,6.894444444444444,0.3620976560642799,0.05922777777777778,0.0,2021,1,26,1,False,17.090215484914875
2021-01-26,1011010504,辣椒类,57.954,1212.6492,838.07515,374.57405,24.62694610778443,17.560359281437126,0.5162837159517888,0.07679221556886229,0.0,2021,1,26,1,False,62.77460066664202
2021-01-26,1011010801,食用菌,101.362,944.9025,752.81765,192.08485000000002,11.318055555555555,9.317916666666667,0.30545719783159875,0.1142949074074074,0.004629629629629629,2021,1,26,1,False,114.44215557494212
2021-01-27,1011010101,花叶类,208.029,1220.949,784.88594,436.06306,6.714697406340058,4.307579250720461,0.545409872671451,0.13845907780979827,0.0,2021,1,27,2,False,241.4615425012552
2021-01-27,1011010201,花菜类,50.986,539.164,382.93136,156.23264,10.530973451327434,7.514424778761062,0.40222192053884953,0.14793982300884953,0.0,2021,1,27,2,False,59.83849659544591
2021-01-27,1011010402,水生根茎类,50.075,491.68,349.87485,141.80515,9.766153846153845,6.9103076923076925,0.4169296165228369,0.07287692307692308,0.0,2021,1,27,2,False,54.01116771484991
2021-01-27,1011010501,茄类,11.937,114.045,84.48114000000001,29.56386,9.444444444444445,7.042222222222223,0.3372914899632456,0.05912962962962963,0.0,2021,1,27,2,False,12.687188773200543
2021-01-27,1011010504,辣椒类,105.094,1750.9002,1272.00003,478.90017,19.839179104477612,14.426753731343283,0.4194052711867086,0.07602276119402986,0.0,2021,1,27,2,False,113.7408970547911
2021-01-27,1011010801,食用菌,108.756,1086.4284,811.50079,274.92761,12.307883817427385,9.387759336099585,0.36460908040278084,0.11093029045643153,0.0,2021,1,27,2,False,122.32561612725875
2021-01-28,1011010101,花叶类,160.38400000000001,989.4408,625.2945,364.1463,7.247368421052632,4.605037593984963,0.5780205200551388,0.15049172932330826,0.0,2021,1,28,3,False,188.7962784308658
2021-01-28,1011010201,花菜类,47.788,527.25,335.59205,191.65795,11.038461538461538,7.022115384615384,0.5736533200308659,0.13309999999999997,0.0,2021,1,28,3,False,55.12515861114315
2021-01-28,1011010402,水生根茎类,58.18,578.496,413.24464,165.25136,9.925675675675675,7.055945945945946,0.40859581385897176,0.06959054054054055,0.0,2021,1,28,3,False,62.5316084316263
2021-01-28,1011010501,茄类,17.792,185.162,123.09026,62.071740000000005,10.444444444444445,6.941111111111111,0.5040641909716878,0.05834444444444445,0.0,2021,1,28,3,False,18.89438223459864
2021-01-28,1011010504,辣椒类,70.075,1345.6932,873.41571,472.27749,23.005235602094242,15.525130890052356,0.6149251216220308,0.07790890052356021,0.0,2021,1,28,3,False,75.99574493213127
2021-01-28,1011010801,食用菌,80.927,838.7324,554.09858,284.63382,13.583333333333334,9.057166666666667,0.5341473285207244,0.0941938888888889,0.0,2021,1,28,3,False,89.34251933974097
2021-01-29,1011010101,花叶类,151.962,838.3594,550.5778,287.7816,6.756666666666666,4.457375,0.5374243258915428,0.15781458333333334,0.0,2021,1,29,4,False,180.43770052616085
2021-01-29,1011010201,花菜类,56.588,567.098,393.49366000000003,173.60433999999998,10.03305785123967,6.955619834710744,0.442274402088369,0.12558677685950412,0.0,2021,1,29,4,False,64.71539828361877
2021-01-29,1011010402,水生根茎类,48.372,465.074,330.24266,134.83134,9.621311475409836,6.805245901639345,0.4175483291132677,0.07658852459016394,0.0,2021,1,29,4,False,52.384014372932874
2021-01-29,1011010501,茄类,15.072000000000001,154.728,105.40751999999999,49.32048,10.23076923076923,6.974615384615385,0.46601403493368776,0.05947692307692308,0.0,2021,1,29,4,False,16.025125134949455
2021-01-29,1011010504,辣椒类,66.029,1214.8758,823.975,390.9008,21.11081081081081,14.65854054054054,0.5331115159772454,0.07906162162162163,0.0,2021,1,29,4,False,71.69752238609738
2021-01-29,1011010801,食用菌,69.324,811.3958,545.61666,265.77914000000004,15.341818181818182,10.327333333333334,0.4958906794868355,0.09831030303030303,0.0,2021,1,29,4,False,76.88232463227287
2021-01-30,1011010101,花叶类,236.777,1240.2452,790.44017,449.80503000000004,6.285347043701799,4.046658097686375,0.5969309936799365,0.1433629820051414,0.15681233933161953,2021,1,30,5,True,276.40295133897786
2021-01-30,1011010201,花菜类,63.124,631.24,415.48363,215.75637,10.0,6.57079365079365,0.5231631974146945,0.1124095238095238,0.0,2021,1,30,5,True,71.11838363895833
2021-01-30,1011010402,水生根茎类,39.938,390.786,276.25074,114.53526000000001,9.807272727272727,6.910909090909091,0.42104030287056116,0.06722181818181819,0.0,2021,1,30,5,True,42.81618157293559
2021-01-30,1011010501,茄类,23.084,279.616,188.9331,90.68289999999999,12.2,8.2328,0.4702627802740964,0.063476,0.0,2021,1,30,5,True,24.64859416309673
2021-01-30,1011010504,辣椒类,91.796,1691.7538,1114.25523,577.49857,21.299615384615382,14.662307692307694,0.5903287044433234,0.07949730769230769,0.0,2021,1,30,5,True,99.7237713339743
2021-01-30,1011010801,食用菌,94.904,1033.2052,688.2078200000001,344.99738,14.610666666666667,9.753022222222224,0.5188445550780809,0.09755955555555555,0.0,2021,1,30,5,True,105.16372640903111
2021-01-31,1011010101,花叶类,249.269,1405.8183999999999,938.43938,467.37902,6.771971496437055,4.476104513064133,0.5116696618436348,0.1436522565320665,0.0,2021,1,31,6,True,291.08385221001527
2021-01-31,1011010201,花菜类,37.907,379.07,244.90814,134.16186,10.0,6.459761904761905,0.5506104787991176,0.1353142857142857,0.0,2021,1,31,6,True,43.83904969600845
2021-01-31,1011010402,水生根茎类,47.573,455.304,322.72309,132.58091000000002,9.551666666666668,6.743833333333333,0.4204047180566518,0.07667833333333333,0.0,2021,1,31,6,True,51.523755715324924
