销售日期,分类编码,分类名称,正常销量(千克),打折销量(千克),总销量(千克),正常销售单价(元/千克),打折销售单价(元/千克),平均销售单价(元/千克),批发价格(元/千克),成本加成率,损耗率(%)
2021-04-29,1011010201,花菜类,33.858000000000004,0.0,33.858000000000004,4.1,0.0,4.1,2.995,0.3689482470784639,13.16
2021-04-29,1011010501,茄类,15.705,0.0,15.705,7.65,0.0,7.65,5.09,0.5029469548133596,7.1825
2021-04-29,1011010504,辣椒类,54.543,0.0,54.543,11.8625,0.0,11.8625,6.748749999999999,0.7577329135025007,8.43
2021-04-29,1011010801,食用菌,30.748,1.8,32.548,10.436363636363636,10.0,10.41223144558526,6.190000000000001,0.6821052416131272,9.53181818181818
2021-04-30,1011010402,水生根茎类,14.856000000000002,0.0,14.856000000000002,11.0,0.0,11.0,6.545,0.680672268907563,17.395
2021-04-30,1011010101,花叶类,136.111,2.474,138.58499999999998,7.805263157894737,6.0,7.773035852972622,4.6273684210526325,0.6797961920664215,12.57578947368421
2021-04-30,1011010201,花菜类,38.125,0.0,38.125,3.8,0.0,3.8,3.3400000000000003,0.1377245508982034,13.16
2021-04-30,1011010501,茄类,26.786,0.0,26.786,8.4,0.0,8.4,5.1225,0.6398243045387996,7.1825
2021-04-30,1011010504,辣椒类,52.865,0.0,52.865,12.10514705882353,0.0,12.10514705882353,6.72375,0.8003565062388592,8.43
2021-04-30,1011010801,食用菌,34.021,0.25,34.271,9.7,8.0,9.6875988445041,5.618333333333333,0.7242833897070484,11.1275
2021-05-01,1011010402,水生根茎类,18.075,0.0,18.075,11.0,0.0,11.0,6.545,0.680672268907563,17.395
2021-05-01,1011010101,花叶类,171.826,0.0,171.826,6.875,0.0,6.875000000000001,4.0025,0.7176764522173642,14.152
2021-05-01,1011010201,花菜类,57.443,0.0,57.443,4.3,0.0,4.3,2.8099999999999996,0.5302491103202849,13.16
2021-05-01,1011010501,茄类,19.976,0.0,19.976,8.15,0.0,8.15,4.9675,0.6406643180674383,7.1825
2021-05-01,1011010504,辣椒类,77.396,0.0,77.396,12.2375,0.0,12.2375,6.71875,0.8213953488372094,8.43
2021-05-01,1011010801,食用菌,50.81,0.0,50.81,10.57,0.0,10.570000000000002,6.159000000000001,0.716187692807274,10.731
2021-05-02,1011010402,水生根茎类,17.439,0.0,17.439,11.0,0.0,11.0,6.54,0.6819571865443425,17.395
2021-05-02,1011010101,花叶类,198.544,0.0,198.544,7.173684210526316,0.0,7.173684210526316,4.535263157894737,0.5817569919925729,13.524736842105265
2021-05-02,1011010201,花菜类,36.466,0.0,36.466,4.3,0.0,4.3,2.465,0.744421906693712,13.16
2021-05-02,1011010501,茄类,22.784,0.0,22.784,7.65,0.0,7.65,5.02,0.5239043824701195,7.1825
2021-05-02,1011010504,辣椒类,80.42,0.0,80.42,12.4875,0.0,12.4875,6.73375,0.854464451457212,8.43
2021-05-02,1011010801,食用菌,45.609,1.826,47.435,11.2,12.0,11.230795825866975,6.521111111111111,0.7222212034895686,10.42111111111111
2021-05-03,1011010402,水生根茎类,18.743,0.0,18.743,11.0,0.0,11.0,6.535,0.6832440703902065,17.395
2021-05-03,1011010101,花叶类,226.265,0.0,226.265,7.363157894736842,0.0,7.363157894736842,4.754210526315789,0.5487656371083807,13.421052631578949
2021-05-03,1011010201,花菜类,37.613,0.0,37.613,4.5,0.0,4.5,2.465,0.8255578093306289,13.16
2021-05-03,1011010501,茄类,25.174999999999997,0.0,25.174999999999997,7.65,0.0,7.65,4.970000000000001,0.539235412474849,7.1825
2021-05-03,1011010504,辣椒类,83.419,0.0,83.419,11.988888888888887,0.0,11.988888888888887,6.165555555555556,0.9444945035141468,8.493333333333332
2021-05-03,1011010801,食用菌,54.995000000000005,0.0,54.995000000000005,6.885714285714285,0.0,6.885714285714285,4.072857142857143,0.6906348649596631,9.672857142857143
2021-05-04,1011010402,水生根茎类,8.799,0.0,8.799,11.0,0.0,11.0,7.215,0.5246015246015246,17.395
2021-05-04,1011010101,花叶类,200.985,0.0,200.985,7.257894736842106,0.0,7.257894736842107,4.530526315789474,0.6019981412639408,13.421052631578949
2021-05-04,1011010201,花菜类,37.838,0.0,37.838,4.7,0.0,4.7,2.71,0.7343173431734318,13.16
2021-05-04,1011010501,茄类,18.032,0.0,18.032,7.65,0.0,7.65,4.387499999999999,0.7435897435897437,7.1825
2021-05-04,1011010504,辣椒类,43.846,0.0,43.846,13.4875,0.0,13.4875,7.1525,0.8857042991960854,8.43
2021-05-04,1011010801,食用菌,42.643,0.0,42.643,8.637500000000001,0.0,8.637500000000001,5.33125,0.6201641266119581,9.43875
2021-05-05,1011010402,水生根茎类,15.352,0.0,15.352,11.0,0.0,11.0,7.025,0.5658362989323843,17.395
2021-05-05,1011010101,花叶类,200.391,3.141,203.532,6.975,4.0,6.929088423442013,4.344,0.5950940201293767,13.101
2021-05-05,1011010201,花菜类,34.156,0.0,34.156,5.0,0.0,5.0,3.13,0.5974440894568691,13.16
2021-05-05,1011010501,茄类,17.339000000000002,0.0,17.339000000000002,7.5,0.0,7.5,4.4275,0.6939582156973461,7.1825
2021-05-05,1011010504,辣椒类,72.08,0.0,72.08,13.2125,0.0,13.2125,7.80625,0.6925540432345876,8.43
2021-05-05,1011010801,食用菌,60.989,0.0,60.989,7.69,0.0,7.69,4.551,0.6897385190068117,9.15
2021-05-06,1011010402,水生根茎类,5.992,0.0,5.992,11.0,0.0,11.000000000000002,6.9399999999999995,0.5850144092219024,17.395
2021-05-06,1011010101,花叶类,148.875,2.965,151.84,6.965000000000001,4.0,6.907102048208641,4.374999999999999,0.5787661824476896,13.101
2021-05-06,1011010201,花菜类,21.199,0.0,21.199,5.0,0.0,5.0,3.675,0.3605442176870749,13.16
2021-05-06,1011010501,茄类,22.682,0.0,22.682,7.75,0.0,7.75,4.765000000000001,0.626442812172088,7.1825
2021-05-06,1011010504,辣椒类,61.973000000000006,11.033,73.006,12.7125,3.0,11.244702661425093,7.89,0.425184114249061,8.43
2021-05-06,1011010801,食用菌,30.192,0.0,30.192,9.0125,0.0,9.0125,5.31875,0.6944770857814336,9.30125
2021-05-07,1011010402,水生根茎类,6.436,0.0,6.436,11.0,0.0,10.999999999999998,6.955,0.5815959741193384,17.395
2021-05-07,1011010101,花叶类,147.508,0.0,147.508,6.375,0.0,6.375,3.686,0.729517091698318,13.4255
2021-05-07,1011010201,花菜类,26.046,0.0,26.046,5.5,0.0,5.5,3.71,0.4824797843665768,13.16
2021-05-07,1011010501,茄类,20.724,0.0,20.724,7.25,0.0,7.25,4.805,0.5088449531737774,7.1825
2021-05-07,1011010504,辣椒类,73.96199999999999,0.0,73.96199999999999,12.4625,0.0,12.4625,7.64625,0.6298839300310608,8.43
2021-05-07,1011010801,食用菌,32.869,0.674,33.543,7.890000000000001,14.0,8.012771964344275,4.583,0.7483683099158355,9.15
2021-05-08,1011010402,水生根茎类,11.457,0.0,11.457,11.0,0.0,11.0,7.105,0.5482054890921885,17.395
2021-05-08,1011010101,花叶类,160.786,0.0,160.786,6.163157894736842,0.0,6.163157894736842,3.487894736842105,0.7670137317036367,14.107368421052632
2021-05-08,1011010201,花菜类,28.122,0.0,28.122,5.5,0.0,5.5,3.44,0.5988372093023256,13.16
2021-05-08,1011010501,茄类,14.241,8.384,22.625,7.5,7.0,7.314718232044198,4.7425,0.5423760109740008,7.1825
2021-05-08,1011010504,辣椒类,69.52900000000001,0.0,69.52900000000001,11.966666666666669,0.0,11.966666666666669,7.407777777777777,0.6154192290385483,9.307777777777778
2021-05-08,1011010801,食用菌,32.522999999999996,0.808,33.331,8.177777777777779,12.0,8.27043493044513,5.223333333333333,0.5833634199958772,9.77
2021-05-09,1011010402,水生根茎类,21.145,0.0,21.145,13.966666666666669,0.0,13.966666666666669,9.713333333333331,0.4378860672614965,15.826666666666666
2021-05-09,1011010101,花叶类,216.668,0.0,216.668,6.595000000000001,0.0,6.595000000000001,3.657,0.8033907574514632,13.7815
2021-05-09,1011010201,花菜类,37.443,0.0,37.443,5.5,0.0,5.5,3.345,0.6442451420029897,13.16
2021-05-09,1011010501,茄类,30.75,0.0,30.75,7.25,0.0,7.25,4.7425,0.5287295730100159,7.1825
2021-05-09,1011010504,辣椒类,95.075,0.0,95.075,12.2125,0.0,12.2125,7.18,0.7009052924791085,8.43
2021-05-09,1011010801,食用菌,44.07,0.779,44.849,8.318181818181818,14.0,8.416871562961775,5.054545454545455,0.6652084027442361,9.804545454545456
2021-05-10,1011010402,水生根茎类,8.06,0.0,8.06,13.966666666666669,0.0,13.966666666666669,9.726666666666668,0.4359150102810144,15.826666666666666
2021-05-10,1011010101,花叶类,157.721,0.0,157.721,5.252941176470589,0.0,5.252941176470589,3.199411764705882,0.6418459275602136,13.348235294117648
2021-05-10,1011010201,花菜类,30.866,0.0,30.866,5.5,0.0,5.5,3.285,0.6742770167427701,13.16
2021-05-10,1011010501,茄类,24.956,0.0,24.956,7.0,0.0,7.0,4.3125,0.6231884057971014,7.1825
2021-05-10,1011010504,辣椒类,60.825,0.0,60.825,14.057504873294349,0.0,14.057504873294349,7.633333333333334,0.8415945248857224,9.268888888888888
2021-05-10,1011010801,食用菌,26.427,0.0,26.427,7.725,0.0,7.725,4.661250000000001,0.6572807723250198,9.9025
2021-05-11,1011010402,水生根茎类,8.963000000000001,0.0,8.963000000000001,13.3,0.0,13.3,9.743333333333334,0.3650359219979471,15.826666666666666
2021-05-11,1011010101,花叶类,189.86,0.2,190.06,5.217647058823529,1.0,5.213208831885906,3.1141176470588228,0.6740564817162905,14.300588235294118
2021-05-11,1011010201,花菜类,27.768,0.0,27.768,5.5,0.0,5.499999999999999,3.2649999999999997,0.684532924961715,13.16
2021-05-11,1011010501,茄类,26.533,0.0,26.533,6.65,0.0,6.65,3.985,0.6687578419071519,7.1825
2021-05-11,1011010504,辣椒类,46.524,0.0,46.524,11.4625,0.0,11.4625,6.3549999999999995,0.8036978756884342,8.43
2021-05-11,1011010801,食用菌,29.579,0.31,29.889,9.02222222222222,10.0,9.032363448463016,5.556666666666666,0.6255003206592114,9.873333333333331
2021-05-12,1011010402,水生根茎类,6.0809999999999995,0.0,6.0809999999999995,13.3,0.0,13.3,9.693333333333332,0.372077028885832,15.826666666666666
2021-05-12,1011010101,花叶类,182.519,0.0,182.519,6.814285714285714,0.0,6.814285714285714,4.071428571428572,0.6736842105263154,13.053333333333333
2021-05-12,1011010201,花菜类,19.252,0.0,19.252,5.5,0.0,5.5,3.275,0.6793893129770993,13.16
2021-05-12,1011010501,茄类,19.247,0.0,19.247,6.5,0.0,6.5,3.6825,0.7651052274270198,7.1825
2021-05-12,1011010504,辣椒类,42.616,0.0,42.616,11.114285714285714,0.0,11.114285714285714,6.741428571428571,0.6486543759271032,8.287142857142857
2021-05-12,1011010801,食用菌,31.02,0.0,31.02,7.533333333333333,0.0,7.533333333333333,4.467777777777778,0.686147724446655,9.183333333333334
2021-05-13,1011010402,水生根茎类,14.949000000000002,0.0,14.949000000000002,13.3,0.0,13.3,9.293333333333331,0.4311334289813486,15.826666666666666
2021-05-13,1011010101,花叶类,126.864,30.429,157.293,5.050000000000001,5.0,5.04032728729187,3.0044444444444447,0.6776237272790986,13.283333333333331
2021-05-13,1011010201,花菜类,24.095,0.0,24.095,6.0,0.0,6.0,3.315,0.8099547511312217,13.16
2021-05-13,1011010501,茄类,20.687,0.0,20.687,6.4,0.0,6.4,3.655,0.7510259917920656,7.1825
2021-05-13,1011010504,辣椒类,47.949,0.0,47.949,11.966666666666669,0.0,11.966666666666669,6.493333333333334,0.8429158110882957,8.241111111111111
2021-05-13,1011010801,食用菌,29.537,0.0,29.537,7.533333333333333,0.0,7.533333333333334,4.44,0.6966966966966968,9.183333333333334
2021-05-14,1011010402,水生根茎类,11.412,0.0,11.412,13.3,0.0,13.3,9.06,0.4679911699779249,15.826666666666666
2021-05-14,1011010101,花叶类,191.116,0.0,191.116,5.745,0.0,5.745,3.1690000000000005,0.8128747238876615,13.3915
2021-05-14,1011010201,花菜类,40.997,0.0,40.997,6.0,0.0,6.0,3.795,0.5810276679841897,13.16
2021-05-14,1011010501,茄类,32.193,0.0,32.193,6.4,0.0,6.4,3.5475000000000003,0.8040873854827343,7.1825
2021-05-14,1011010504,辣椒类,51.909,0.0,51.909,12.577777777777778,0.0,12.577777777777778,7.847777777777777,0.6027183916182927,8.96888888888889
2021-05-14,1011010801,食用菌,28.295,0.983,29.278,10.15,12.0,10.21211319079172,6.046250000000001,0.688999494032122,9.28375
2021-05-15,1011010402,水生根茎类,12.399,0.0,12.399,10.0,0.0,10.0,6.0600000000000005,0.65016501650165,17.395
2021-05-15,1011010101,花叶类,258.278,0.0,258.278,5.468421052631579,0.0,5.468421052631579,3.0952631578947374,0.7667063424587653,13.476315789473684
2021-05-15,1011010201,花菜类,37.346999999999994,0.0,37.346999999999994,6.0,0.0,6.0,3.93,0.5267175572519085,13.16
2021-05-15,1011010501,茄类,40.776,0.0,40.776,6.25,0.0,6.25,3.4974999999999996,0.7869907076483205,7.1825
2021-05-15,1011010504,辣椒类,86.637,0.0,86.637,11.475,0.0,11.475,6.5725,0.7459109927729175,8.092500000000001
2021-05-15,1011010801,食用菌,49.932,0.0,49.932,8.409090909090908,0.0,8.409090909090908,5.003636363636365,0.6805959302325576,9.804545454545456
2021-05-16,1011010402,水生根茎类,6.386,0.0,6.386,10.0,0.0,10.0,6.055,0.6515276630883569,17.395
2021-05-16,1011010101,花叶类,212.588,0.0,212.588,4.99375,0.0,4.99375,2.84875,0.7529618253620011,13.0375
2021-05-16,1011010201,花菜类,52.382000000000005,0.0,52.382000000000005,6.5,0.0,6.500000000000001,4.275,0.52046783625731,13.16
2021-05-16,1011010501,茄类,19.009,0.0,19.009,6.4,0.0,6.4,3.51,0.8233618233618236,7.1825
2021-05-16,1011010504,辣椒类,153.27499999999998,0.134,153.409,11.7,6.0,11.695021152605126,6.013333333333333,0.944848306974245,8.241111111111111
2021-05-16,1011010801,食用菌,51.103,0.0,51.103,8.01,0.0,8.01,4.897,0.6356953236675514,9.796
2021-05-17,1011010402,水生根茎类,5.011,0.0,5.011,10.0,0.0,10.0,6.005,0.6652789342214821,17.395
2021-05-17,1011010101,花叶类,176.65800000000002,0.0,176.65800000000002,5.447368421052632,0.0,5.447368421052632,3.0789473684210527,0.7692307692307693,13.476315789473684
2021-05-17,1011010201,花菜类,27.587000000000003,0.0,27.587000000000003,6.5,0.0,6.5,3.975,0.6352201257861635,13.16
2021-05-17,1011010501,茄类,29.921,0.0,29.921,6.4,0.0,6.4,3.3899999999999997,0.8879056047197643,7.1825
2021-05-17,1011010504,辣椒类,76.099,0.0,76.099,11.477777777777778,0.0,11.477777777777778,6.394444444444444,0.79496090356212,9.268888888888888
2021-05-17,1011010801,食用菌,25.733,0.0,25.733,9.742857142857144,0.0,9.742857142857144,5.9399999999999995,0.6402116402116405,9.691428571428572
2021-05-18,1011010402,水生根茎类,12.309,0.0,12.309,10.0,0.0,10.0,9.023333333333332,0.1082379017362393,15.826666666666666
2021-05-18,1011010101,花叶类,171.667,1.604,173.271,5.495,10.0,5.536703574169942,3.0900000000000003,0.7918134544239293,13.183000000000002
2021-05-18,1011010201,花菜类,31.098,0.0,31.098,6.5,0.0,6.5,3.775,0.7218543046357616,13.16
2021-05-18,1011010501,茄类,23.783,0.0,23.783,6.4,0.0,6.4,3.4924999999999997,0.8324982104509666,7.1825
2021-05-18,1011010504,辣椒类,84.864,0.0,84.864,10.228571428571428,0.0,10.228571428571428,6.051428571428572,0.6902738432483473,8.287142857142857
2021-05-18,1011010801,食用菌,27.95,1.5,29.45,10.025,12.0,10.125594227504244,5.970000000000001,0.6960794350928378,9.71625
2021-05-19,1011010402,水生根茎类,12.199,0.0,12.199,10.0,0.0,10.0,5.975,0.6736401673640169,17.395
2021-05-19,1011010101,花叶类,140.823,0.0,140.823,5.052941176470589,0.0,5.052941176470589,2.948823529411765,0.7135447835627369,12.42705882352941
2021-05-19,1011010201,花菜类,33.900999999999996,0.0,33.900999999999996,6.0,0.0,6.0,3.745,0.6021361815754339,13.16
2021-05-19,1011010501,茄类,20.578,0.0,20.578,5.866666666666667,0.0,5.866666666666667,3.7266666666666666,0.5742397137745977,7.34
2021-05-19,1011010504,辣椒类,76.853,0.0,76.853,10.6375,0.0,10.6375,5.39,0.9735621521335808,8.43
2021-05-19,1011010801,食用菌,28.798,0.0,28.798,8.86,0.0,8.86,5.041,0.7575877802023405,9.84
2021-05-20,1011010402,水生根茎类,8.975,0.0,8.975,10.0,0.0,10.0,5.885,0.6992353440951572,17.395
2021-05-20,1011010101,花叶类,144.001,4.8500000000000005,148.851,5.495,2.0,5.38112269988109,3.0360000000000005,0.7724383069437054,13.183000000000002
2021-05-20,1011010201,花菜类,17.189,0.0,17.189,6.5,0.0,6.5,3.75,0.7333333333333333,13.16
2021-05-20,1011010501,茄类,22.177,0.0,22.177,6.0,0.0,6.000000000000001,3.405,0.7621145374449341,7.1825
2021-05-20,1011010504,辣椒类,60.967,0.0,60.967,10.8625,0.0,10.8625,5.2775,1.0582662245381338,8.43
2021-05-20,1011010801,食用菌,33.823,1.624,35.447,10.158333333333331,12.0,10.24270906799823,5.663333333333334,0.8086007771627245,9.901666666666666
2021-05-21,1011010402,水生根茎类,4.178,0.0,4.178,10.0,0.0,10.0,5.885,0.6992353440951572,17.395
2021-05-21,1011010101,花叶类,105.372,1.1,106.472,5.052941176470589,1.0,5.0110688035075786,2.853529411764706,0.7560950249356594,12.57941176470588
2021-05-21,1011010201,花菜类,33.979,0.0,33.979,7.0,0.0,7.0,3.99,0.7543859649122808,13.16
2021-05-21,1011010501,茄类,21.886,0.0,21.886,6.333333333333333,0.0,6.333333333333334,3.676666666666667,0.7225747960108794,7.34
2021-05-21,1011010504,辣椒类,36.494,0.0,36.494,11.0875,0.0,11.0875,5.3637500000000005,1.0671172220927518,8.43
2021-05-21,1011010801,食用菌,43.516,0.0,43.516,10.158333333333331,0.0,10.158333333333331,5.6625000000000005,0.7939661515820454,9.901666666666666
2021-05-22,1011010402,水生根茎类,9.18,0.0,9.18,10.0,0.0,10.0,5.92,0.6891891891891893,17.395
2021-05-22,1011010101,花叶类,190.363,0.0,190.363,5.772222222222222,0.0,5.772222222222223,3.195555555555556,0.8063282336578582,13.927777777777775
2021-05-22,1011010201,花菜类,34.961999999999996,0.0,34.961999999999996,7.8,0.0,7.799999999999999,4.135,0.8863361547762997,13.16
2021-05-22,1011010501,茄类,25.845,0.0,25.845,7.15,0.0,7.15,3.5275,1.0269312544294829,7.1825
2021-05-22,1011010504,辣椒类,98.936,0.0,98.936,11.877777777777778,0.0,11.877777777777778,6.302222222222222,0.8846967559943583,9.268888888888888
2021-05-22,1011010801,食用菌,44.951,0.258,45.209,11.544444444444444,12.0,11.547044221774916,6.506666666666667,0.7746481898219646,9.815555555555555
2021-05-23,1011010402,水生根茎类,17.229,0.0,17.229,12.0,0.0,12.0,16.886666666666667,-0.2893801816028424,19.613333333333333
2021-05-23,1011010101,花叶类,217.259,0.0,217.259,5.486666666666667,0.0,5.486666666666667,3.056666666666666,0.7949836423118868,14.174
2021-05-23,1011010201,花菜类,64.231,0.0,64.231,7.8,0.0,7.8,4.245,0.8374558303886925,13.16
2021-05-23,1011010501,茄类,42.331,0.0,42.331,7.15,0.0,7.150000000000001,3.815,0.8741808650065535,7.1825
2021-05-23,1011010504,辣椒类,137.485,0.0,137.485,11.41,0.0,11.41,6.31,0.8082408874801903,8.309999999999999
2021-05-23,1011010801,食用菌,62.384,0.0,62.384,8.05,0.0,8.05,4.496,0.7904804270462633,9.554
2021-05-24,1011010402,水生根茎类,4.28,0.0,4.28,10.0,0.0,10.0,6.035,0.6570008285004142,17.395
2021-05-24,1011010101,花叶类,148.83100000000002,0.0,148.83100000000002,5.8999999999999995,0.0,5.8999999999999995,3.4805882352941175,0.6951157681257393,12.851764705882356
2021-05-24,1011010201,花菜类,40.924,0.0,40.924,7.5,0.0,7.5,4.645,0.6146393972012919,13.16
2021-05-24,1011010501,茄类,17.043,0.0,17.043,7.15,0.0,7.15,3.8975,0.834509300833868,7.1825
2021-05-24,1011010504,辣椒类,54.77199999999999,0.0,54.77199999999999,11.41,0.0,11.41,5.694,1.0038637161924833,8.309999999999999
2021-05-24,1011010801,食用菌,27.807,1.82,29.627,10.739999999999998,10.0,10.694541465555066,5.973999999999999,0.7901810287169513,9.609
2021-05-25,1011010402,水生根茎类,5.412,0.0,5.412,10.0,0.0,10.0,6.01,0.6638935108153079,17.395
2021-05-25,1011010101,花叶类,130.32500000000002,0.0,130.32500000000002,5.76875,0.0,5.76875,3.4306250000000005,0.6815449079978135,14.2375
2021-05-25,1011010201,花菜类,29.554,0.0,29.554,7.5,0.0,7.500000000000001,4.529999999999999,0.6556291390728481,13.16
2021-05-25,1011010501,茄类,17.94,0.0,17.94,6.9,0.0,6.9,3.66,0.8852459016393445,7.1825
2021-05-25,1011010504,辣椒类,57.519,0.0,57.519,11.466666666666669,0.0,11.466666666666669,6.437777777777778,0.7811529168104936,8.96888888888889
2021-05-25,1011010801,食用菌,33.463,1.584,35.047,8.666666666666666,12.0,8.81732150160261,5.118888888888889,0.722506913705741,9.964444444444446
2021-05-26,1011010402,水生根茎类,4.008,0.0,4.008,10.0,0.0,10.0,5.905,0.693480101608806,17.395
2021-05-26,1011010101,花叶类,164.467,2.0,166.467,5.294444444444445,1.0,5.242849300128221,3.3433333333333333,0.568150339021402,13.408888888888889
2021-05-26,1011010201,花菜类,46.547,0.0,46.547,7.5,0.0,7.5,4.54,0.6519823788546255,13.16
2021-05-26,1011010501,茄类,15.81,0.0,15.81,6.9,0.0,6.9,3.52,0.9602272727272728,7.1825
2021-05-26,1011010504,辣椒类,65.416,0.0,65.416,11.1625,0.0,11.1625,5.34,1.0903558052434457,8.43
2021-05-26,1011010801,食用菌,30.844,1.125,31.969,7.763636363636365,12.0,7.91271544308549,4.319090909090909,0.8320326220572591,9.814545454545454
2021-05-27,1011010402,水生根茎类,8.319,0.0,8.319,10.0,0.0,10.0,5.94,0.6835016835016834,17.395
2021-05-27,1011010101,花叶类,145.237,0.0,145.237,5.868421052631579,0.0,5.868421052631579,3.5794736842105266,0.6394647845905013,13.595263157894736
2021-05-27,1011010201,花菜类,43.952,0.0,43.952,7.5,0.0,7.5,4.485,0.6722408026755852,13.16
2021-05-27,1011010501,茄类,15.645,0.0,15.645,6.65,0.0,6.650000000000001,3.5225,0.8878637331440742,7.1825
2021-05-27,1011010504,辣椒类,37.078,0.0,37.078,10.7,0.0,10.7,5.287777777777778,1.0235343559571335,8.241111111111111
2021-05-27,1011010801,食用菌,17.974,1.6,19.574,10.155555555555557,10.0,10.142840275649103,5.78,0.754816656686696,9.22
2021-05-28,1011010402,水生根茎类,6.205,0.0,6.205,10.0,0.0,10.0,6.0,0.6666666666666666,17.395
2021-05-28,1011010101,花叶类,123.824,0.0,123.824,5.18235294117647,0.0,5.18235294117647,3.298823529411765,0.5709700427960053,13.108823529411763
2021-05-28,1011010201,花菜类,42.189,0.0,42.189,7.5,0.0,7.5,4.62,0.6233766233766234,13.16
2021-05-28,1011010501,茄类,16.472,0.0,16.472,6.65,0.0,6.65,3.5275000000000003,0.8851878100637844,7.1825
2021-05-28,1011010504,辣椒类,67.01,0.0,67.01,10.655555555555557,0.0,10.655555555555557,5.503333333333334,0.9362002826569756,8.241111111111111
2021-05-28,1011010801,食用菌,26.113,2.059,28.172,10.54,12.0,10.646706659094136,6.026000000000001,0.7667949981901985,9.779
2021-05-29,1011010402,水生根茎类,9.57,0.0,9.57,10.0,0.0,10.0,5.955,0.6792611251049538,17.395
2021-05-29,1011010101,花叶类,180.875,0.0,180.875,6.061111111111111,0.0,6.061111111111111,3.635,0.6674308421213511,13.927777777777775
2021-05-29,1011010201,花菜类,52.779,0.0,52.779,6.409638554216867,0.0,6.409638554216867,4.805,0.3339518323031982,13.16
2021-05-29,1011010501,茄类,18.291,0.0,18.291,6.65,0.0,6.65,3.615,0.8395573997233751,7.1825
2021-05-29,1011010504,辣椒类,116.845,0.0,116.845,10.721399176954732,0.0,10.721399176954732,5.303333333333333,1.0216340371379131,8.241111111111111
2021-05-29,1011010801,食用菌,34.14,1.742,35.882,10.275,12.0,10.358745331921298,5.833333333333335,0.7757849140436507,9.5925
2021-05-30,1011010402,水生根茎类,4.719,0.0,4.719,10.0,0.0,10.0,6.005000000000001,0.6652789342214819,17.395
2021-05-30,1011010101,花叶类,196.236,0.0,196.236,5.594117647058823,0.0,5.594117647058822,3.533529411764706,0.5831529881804557,13.75
2021-05-30,1011010201,花菜类,21.296,0.0,21.296,5.892857142857142,0.0,5.892857142857142,4.904999999999999,0.2013979903888161,13.16
2021-05-30,1011010501,茄类,27.038,0.0,27.038,6.25,0.0,6.25,3.5900000000000003,0.7409470752089135,7.1825
2021-05-30,1011010504,辣椒类,106.615,0.0,106.615,11.136451612903226,0.0,11.136451612903226,5.773000000000001,0.9290579617015806,9.015
2021-05-30,1011010801,食用菌,31.326,2.166,33.492,9.885714285714286,12.0,10.02244971080514,5.930000000000001,0.6901264267799562,9.278571428571428
2021-05-31,1011010402,水生根茎类,5.404,0.0,5.404,10.0,0.0,10.0,6.04,0.6556291390728477,17.395
2021-05-31,1011010101,花叶类,191.98,0.0,191.98,6.061111111111111,0.0,6.061111111111111,3.7283333333333335,0.6256891670391893,13.927777777777775
2021-05-31,1011010201,花菜类,39.165,0.0,39.165,6.0,0.0,6.0,4.755000000000001,0.2618296529968452,13.16
2021-05-31,1011010501,茄类,25.363,0.0,25.363,6.25,0.0,6.250000000000001,3.47,0.8011527377521618,7.1825
2021-05-31,1011010504,辣椒类,60.118,0.0,60.118,9.588888888888889,0.0,9.588888888888889,5.1,0.8801742919389979,8.241111111111111
2021-05-31,1011010801,食用菌,33.153999999999996,0.96,34.114,9.054545454545456,10.0,9.081151433429092,5.514545454545455,0.6467633657718432,9.492727272727272
2021-06-01,1011010402,水生根茎类,7.217,0.0,7.217,10.0,0.0,10.0,6.035,0.6570008285004142,17.395
2021-06-01,1011010101,花叶类,151.091,0.0,151.091,6.1000000000000005,0.0,6.1000000000000005,3.788823529411765,0.609998447446049,13.109411764705882
2021-06-01,1011010201,花菜类,41.593,0.0,41.593,6.5,0.0,6.5,4.685,0.3874066168623267,13.16
2021-06-01,1011010501,茄类,26.938,0.0,26.938,6.25,0.0,6.25,3.3499999999999996,0.8656716417910449,7.1825
2021-06-01,1011010504,辣椒类,76.648,0.0,76.648,10.033333333333331,0.0,10.033333333333331,5.040000000000001,0.9907407407407404,8.241111111111111
2021-06-01,1011010801,食用菌,33.668,0.0,33.668,10.762637362637363,0.0,10.762637362637363,6.493076923076924,0.6575558075380374,9.517692307692307
2021-06-02,1011010402,水生根茎类,8.681000000000001,0.0,8.681000000000001,10.0,0.0,10.0,5.885,0.6992353440951572,17.395
2021-06-02,1011010101,花叶类,178.517,0.0,178.517,6.7105263157894735,0.0,6.7105263157894735,3.942631578947368,0.7020424509411294,13.447894736842104
2021-06-02,1011010201,花菜类,43.414,0.0,43.414,7.0,0.0,7.0,4.365,0.6036655211912944,13.16
2021-06-02,1011010501,茄类,27.706,0.0,27.706,6.25,0.0,6.25,3.4,0.8382352941176471,7.1825
2021-06-02,1011010504,辣椒类,89.38600000000001,0.0,89.38600000000001,9.35,0.0,9.35,5.36875,0.7415599534342256,8.092500000000001
2021-06-02,1011010801,食用菌,42.287,1.241,43.528,10.02307692307692,12.0,10.07943975937681,6.078461538461538,0.6582221826360228,9.781538461538462
2021-06-03,1011010402,水生根茎类,11.019,0.0,11.019,10.0,0.0,10.0,5.795,0.725625539257981,17.395
